window1,topic1,topic1_words,window2,successors,successors_words,successors_similarities,coverage_forward,coverage_backward,coverage_sum_forward,coverage_sum_backward,relation,topics_from,topics_from_words,topic_to,topic_to_words,antecedents_similarities
56,9.0,"['weather', 'storm', 'emergency', 'fire', 'severe', 'stay', 'tornado', 'please', 'wildfire', 'damage']",57,[10],"[['emergency', 'fire', 'storm', 'wildfire', 'management', 'damage', 'firefighter', 'community', 'recovery', 'tornado']]",[0.976],[1.0],[0.578],1.0,0.578,continued,,,,,
56,10.0,"['thank', 'third', 'poll', 'mute', 'multiple', 'nice', 'fact', 'good', 'say', 'agree']",57,[12],"[['donjbacon', 'danielle', 'beard', 'petericketts', 'vet', 'repadriansmith', 'senatorfischer', 'usrepmikeflood', 'tweeplebug', 'coclarifie']]",[0.953],[1.0],[1.0],1.0,1.0,continued,,,,,
56,11.0,"['judge', 'activist', 'impeach', 'court', 'impeachment', 'donald', 'president', 'boasberg', 'trump', 'swat']",57,"[6, 9]","[['border', 'criminal', 'donald', 'alien', 'trump', 'deport', 'gang', 'illegal', 'president', 'de'], ['judge', 'activist', 'court', 'impeach', 'constitution', 'impeachment', 'president', 'donald', 'trump', 'power']]","[0.727, 0.974]","[0.427, 0.573]","[0.3, 0.577]",1.0,0.877,unclear,,,,,
56,12.0,"['vladimir', 'ukraine', 'putin', 'russia', 'peace', 'war', 'russian', 'ukrainian', 'ronald', 'ceasefire']",57,[17],"[['vladimir', 'ukraine', 'putin', 'russia', 'ukrainian', 'war', 'russian', 'peace', 'ceasefire', 'donald']]",[0.988],[1.0],[1.0],1.0,1.0,continued,,,,,
56,13.0,"['federal', 'employee', 'worker', 'fire', 'musk', 'donald', 'trump', 'probationary', 'reinstate', 'court']",57,[],[],[],[],[],0.0,0.0,disappeared,,,,,
56,14.0,"['social', 'security', 'benefit', 'musk', 'senior', 'earn', 'phone', 'elon', 'doge', 'cut']",57,[5],"[['social', 'security', 'musk', 'elon', 'benefit', 'doge', 'donald', 'senior', 'trump', 'earn']]",[0.961],[0.577],[0.384],0.577,0.384,disappeared,,,,,
56,15.0,"['hamas', 'israel', 'hostage', 'gaza', 'terrorist', 'benjamin', 'ceasefire', 'jewish', 'anti', 'israeli']",57,[18],"[['israel', 'hamas', 'hostage', 'gaza', 'ceasefire', 'benjamin', 'must', 'war', 'netanyahu', 'release']]",[0.934],[1.0],[1.0],1.0,1.0,continued,,,,,
56,16.0,"['basketball', 'championship', 'congratulation', 'tournament', 'win', 'team', 'ncaa', 'bracket', 'madness', 'game']",57,[7],"[['marchmadness', 'basketball', 'madness', 'win', 'championship', 'tournament', 'congratulation', 'march', 'bracket', 'go']]",[0.979],[1.0],[1.0],1.0,1.0,continued,,,,,
56,17.0,"['education', 'department', 'student', 'school', 'child', 'kid', 'public', 'donald', 'trump', 'teacher']",57,[0],"[['education', 'department', 'student', 'school', 'donald', 'trump', 'child', 'dismantle', 'kid', 'order']]",[0.975],[1.0],[1.0],1.0,1.0,continued,,,,,
56,18.0,"['tariff', 'trade', 'donald', 'trump', 'business', 'cost', 'canada', 'war', 'price', 'president']",57,"[11, 14]","[['energy', 'gas', 'joe', 'biden', 'price', 'american', 'unleash', 'lng', 'president', 'production'], ['tariff', 'donald', 'trump', 'trade', 'canada', 'business', 'american', 'cost', 'president', 'price']]","[0.756, 0.992]","[0.433, 0.567]","[0.443, 0.567]",1.0,1.01,unclear,,,,,
56,20.0,"['holi', 'celebrate', 'color', 'festival', 'happy', 'purim', 'joy', 'wish', 'may', 'hope']",57,[],[],[],[],[],0.0,0.0,disappeared,,,,,
56,21.0,"['student', 'school', 'future', 'education', 'young', 'stem', 'visit', 'bright', 'opportunity', 'high']",57,[],[],[],[],[],0.0,0.0,disappeared,,,,,
56,22.0,"['chinese', 'communist', 'china', 'party', 'national', 'communism', 'counter', 'security', 'adversary', 'ai']",57,[22],"[['china', 'chinese', 'communist', 'party', 'briefing', 'interest', 'national', 'adversary', 'security', 'must']]",[0.97],[1.0],[1.0],1.0,1.0,continued,,,,,
56,23.0,"['iran', 'houthis', 'president', 'terrorist', 'houthi', 'trump', 'donald', 'iranian', 'attack', 'isis']",57,[],[],[],[],[],0.0,0.0,disappeared,,,,,
56,24.0,"['astronaut', 'home', 'welcome', 'spacex', 'butch', 'suni', 'space', 'nasa', 'crew', 'earth']",57,[15],"[['home', 'welcome', 'astronaut', 'spacex', 'butch', 'suni', 'space', 'nasa', 'earth', 'crew']]",[0.983],[1.0],[1.0],1.0,1.0,continued,,,,,
56,25.0,"['fentanyl', 'halt', 'act', 'drug', 'pass', 'senate', 'enforcement', 'law', 'deadly', 'tool']",57,[],[],[],[],[],0.0,0.0,disappeared,,,,,
56,28.0,"['competition', 'art', 'congressional', 'artwork', 'submit', 'high', 'student', 'artist', 'april', 'display']",57,[20],"[['art', 'competition', 'congressional', 'artwork', 'capitol', 'submit', 'display', 'submission', 'high', 'artist']]",[0.996],[1.0],[1.0],1.0,1.0,continued,,,,,
56,29.0,"['erase', 'history', 'hero', 'military', 'wwii', 'dei', 'website', 'black', 'code', 'navajo']",57,[21],"[['erase', 'history', 'dei', 'military', 'hero', 'wwii', 'jackie', 'robinson', 'website', 'serve']]",[0.992],[1.0],[1.0],1.0,1.0,continued,,,,,
56,,,57,,,,"[0.584, 1.0]","[0.403, 0.311]",1.584,0.715,merge,"[2, 30]","[['farmer', 'agriculture', 'ag', 'producer', 'feed', 'day', 'national', 'rancher', 'nationalagday', 'farm'], ['food', 'school', 'bank', 'hungry', 'program', 'usda', 'local', 'farmer', 'child', 'meal']]",4.0,"['farmer', 'agriculture', 'food', 'feed', 'ag', 'day', 'national', 'producer', 'farm', 'rancher']","[0.993, 0.766]"
56,,,57,,,,"[1.0, 1.0]","[0.348, 0.362]",2.0,0.711,merge,"[26, 31]","[['woman', 'history', 'month', 'honor', 'womenshistorymonth', 'islands', 'virgin', 'community', 'dedication', 'present'], ['nita', 'lowey', 'congresswoman', 'woman', 'appropriations', 'committee', 'friend', 'york', 'chair', 'former']]",13.0,"['woman', 'nita', 'lowey', 'friend', 'history', 'congresswoman', 'month', 'chair', 'pass', 'committee']","[0.891, 0.926]"
56,,,57,,,,"[0.503, 1.0]","[0.315, 0.393]",1.503,0.708,merge,"[19, 27]","[['veteran', 'service', 'military', 'honor', 'dog', 'guard', 'serve', 'legion', 'veteransday', 'nation'], ['veteran', 'va', 'employee', 'care', 'fire', 'benefit', 'deserve', 'serve', 'service', 'put']]",16.0,"['veteran', 'va', 'care', 'serve', 'deserve', 'fire', 'military', 'employee', 'donald', 'benefit']","[0.79, 0.986]"
57,0.0,"['education', 'department', 'student', 'school', 'donald', 'trump', 'child', 'dismantle', 'kid', 'order']",58,[0],"[['education', 'department', 'student', 'school', 'donald', 'trump', 'child', 'dismantle', 'teacher', 'order']]",[0.997],[1.0],[1.0],1.0,1.0,continued,,,,,
57,1.0,"['great', 'community', 'county', 'visit', 'thank', 'meet', 'work', 'honor', 'student', 'housing']",58,[],[],[],[],[],0.0,0.0,disappeared,,,,,
57,2.0,"['medicaid', 'care', 'health', 'cut', 'republicans', 'republican', 'fight', 'healthcare', 'tax', 'rely']",58,[9],"[['medicaid', 'cut', 'care', 'health', 'republicans', 'would', 'republican', 'tax', 'fight', 'healthcare']]",[0.991],[0.302],[1.0],0.302,1.0,disappeared,,,,,
57,3.0,"['hall', 'town', 'join', 'pm', 'tune', 'question', 'office', 'tonight', 'night', 'rsvp']",58,[3],"[['hall', 'town', 'tune', 'join', 'pm', 'question', 'live', 'hear', 'tonight', 'night']]",[0.988],[0.562],[0.569],0.562,0.569,continued,,,,,
57,4.0,"['farmer', 'agriculture', 'food', 'feed', 'ag', 'day', 'national', 'producer', 'farm', 'rancher']",58,[17],"[['farmer', 'farm', 'agriculture', 'producer', 'ag', 'rancher', 'feed', 'industry', 'beef', 'nationalagweek']]",[0.962],[0.572],[0.573],0.572,0.573,continued,,,,,
57,5.0,"['social', 'security', 'musk', 'elon', 'benefit', 'doge', 'donald', 'senior', 'trump', 'earn']",58,[1],"[['social', 'security', 'musk', 'benefit', 'doge', 'elon', 'senior', 'donald', 'trump', 'cut']]",[0.99],[0.405],[1.0],0.405,1.0,unclear,,,,,
57,6.0,"['border', 'criminal', 'donald', 'alien', 'trump', 'deport', 'gang', 'illegal', 'president', 'de']",58,[4],"[['border', 'illegal', 'criminal', 'alien', 'immigration', 'trump', 'donald', 'law', 'deport', 'biden']]",[0.985],[1.0],[0.582],1.0,0.582,continued,,,,,
57,7.0,"['marchmadness', 'basketball', 'madness', 'win', 'championship', 'tournament', 'congratulation', 'march', 'bracket', 'go']",58,[5],"[['marchmadness', 'championship', 'madness', 'win', 'congratulation', 'go', 'basketball', 'luck', 'ncaa', 'march']]",[0.99],[1.0],[1.0],1.0,1.0,continued,,,,,
57,8.0,"['patrick', 'st', 'day', 'happy', 'irish', 'wish', 'celebrate', 'everyone', 'luck', 'parade']",58,[25],"[['nowruz', 'celebrate', 'happy', 'wish', 'year', 'parade', 'new', 'mubarak', 'day', 'ramadan']]",[0.738],[1.0],[1.0],1.0,1.0,unclear,,,,,
57,9.0,"['judge', 'activist', 'court', 'impeach', 'constitution', 'impeachment', 'president', 'donald', 'trump', 'power']",58,[10],"[['judge', 'court', 'activist', 'impeachment', 'president', 'constitution', 'trump', 'donald', 'rogue', 'congress']]",[0.988],[1.0],[1.0],1.0,1.0,continued,,,,,
57,10.0,"['emergency', 'fire', 'storm', 'wildfire', 'management', 'damage', 'firefighter', 'community', 'recovery', 'tornado']",58,[8],"[['emergency', 'management', 'disaster', 'agency', 'water', 'federal', 'wildfire', 'fire', 'county', 'storm']]",[0.956],[0.576],[0.569],0.576,0.569,continued,,,,,
57,11.0,"['energy', 'gas', 'joe', 'biden', 'price', 'american', 'unleash', 'lng', 'president', 'production']",58,"[11, 13]","[['tariff', 'donald', 'trump', 'economy', 'investment', 'business', 'president', 'price', 'small', 'trade'], ['energy', 'gas', 'biden', 'joe', 'american', 'lng', 'price', 'unleash', 'climate', 'export']]","[0.773, 0.979]","[0.312, 0.395]","[0.445, 0.574]",0.707,1.019,unclear,,,,,
57,12.0,"['donjbacon', 'danielle', 'beard', 'petericketts', 'vet', 'repadriansmith', 'senatorfischer', 'usrepmikeflood', 'tweeplebug', 'coclarifie']",58,[15],"[['beard', 'vet', 'danielle', 'donjbacon', 'petericketts', 'repadriansmith', 'senatorfischer', 'usrepmikeflood', 'tweeplebug', 'gragedustin']]",[0.984],[1.0],[1.0],1.0,1.0,continued,,,,,
57,13.0,"['woman', 'nita', 'lowey', 'friend', 'history', 'congresswoman', 'month', 'chair', 'pass', 'committee']",58,"[27, 28]","[['woman', 'history', 'month', 'womenshistorymonth', 'community', 'honor', 'virgin', 'islands', 'barrier', 'first'], ['mia', 'love', 'family', 'prayer', 'friend', 'pass', 'condolence', 'congresswoman', 'sadden', 'trailblazer']]","[0.904, 0.813]","[0.527, 0.473]","[1.0, 1.0]",1.0,2.0,split,,,,,
57,14.0,"['tariff', 'donald', 'trump', 'trade', 'canada', 'business', 'american', 'cost', 'president', 'price']",58,[11],"[['tariff', 'donald', 'trump', 'economy', 'investment', 'business', 'president', 'price', 'small', 'trade']]",[0.964],[0.395],[0.555],0.395,0.555,disappeared,,,,,
57,15.0,"['home', 'welcome', 'astronaut', 'spacex', 'butch', 'suni', 'space', 'nasa', 'earth', 'crew']",58,[],[],[],[],[],0.0,0.0,disappeared,,,,,
57,16.0,"['veteran', 'va', 'care', 'serve', 'deserve', 'fire', 'military', 'employee', 'donald', 'benefit']",58,[6],"[['health', 'veteran', 'care', 'research', 'va', 'hiv', 'institutes', 'medical', 'patient', 'mental']]",[0.849],[1.0],[0.356],1.0,0.356,disappeared,,,,,
57,17.0,"['vladimir', 'ukraine', 'putin', 'russia', 'ukrainian', 'war', 'russian', 'peace', 'ceasefire', 'donald']",58,[18],"[['vladimir', 'russia', 'ukraine', 'putin', 'ukrainian', 'nato', 'war', 'russian', 'donald', 'child']]",[0.982],[1.0],[1.0],1.0,1.0,continued,,,,,
57,18.0,"['israel', 'hamas', 'hostage', 'gaza', 'ceasefire', 'benjamin', 'must', 'war', 'netanyahu', 'release']",58,[14],"[['israel', 'hamas', 'hostage', 'gaza', 'ceasefire', 'benjamin', 'terrorist', 'netanyahu', 'war', 'release']]",[0.965],[1.0],[1.0],1.0,1.0,continued,,,,,
57,19.0,"['democrats', 'house', 'republicans', 'people', 'government', 'party', 'work', 'agenda', 'money', 'american']",58,[],[],[],[],[],0.0,0.0,disappeared,,,,,
57,20.0,"['art', 'competition', 'congressional', 'artwork', 'capitol', 'submit', 'display', 'submission', 'high', 'artist']",58,[21],"[['art', 'competition', 'congressional', 'artwork', 'capitol', 'display', 'submit', 'artist', 'april', 'submission']]",[0.995],[1.0],[1.0],1.0,1.0,continued,,,,,
57,21.0,"['erase', 'history', 'dei', 'military', 'hero', 'wwii', 'jackie', 'robinson', 'website', 'serve']",58,[],[],[],[],[],0.0,0.0,disappeared,,,,,
57,22.0,"['china', 'chinese', 'communist', 'party', 'briefing', 'interest', 'national', 'adversary', 'security', 'must']",58,"[2, 24]","[['security', 'national', 'chat', 'plan', 'hegseth', 'war', 'administration', 'breach', 'incompetence', 'classified'], ['china', 'chinese', 'communist', 'party', 'briefing', 'national', 'threat', 'adversary', 'security', 'must']]","[0.717, 0.982]","[0.422, 0.578]","[1.0, 1.0]",1.0,2.0,split,,,,,
58,0.0,"['education', 'department', 'student', 'school', 'donald', 'trump', 'child', 'dismantle', 'teacher', 'order']",59,[7],"[['education', 'student', 'department', 'school', 'teacher', 'child', 'dismantle', 'kid', 'parent', 'donald']]",[0.987],[1.0],[1.0],1.0,1.0,continued,,,,,
58,1.0,"['social', 'security', 'musk', 'benefit', 'doge', 'elon', 'senior', 'donald', 'trump', 'cut']",59,[1],"[['social', 'security', 'musk', 'benefit', 'elon', 'senior', 'cut', 'phone', 'donald', 'doge']]",[0.996],[0.405],[0.578],0.405,0.578,unclear,,,,,
58,2.0,"['security', 'national', 'chat', 'plan', 'hegseth', 'war', 'administration', 'breach', 'incompetence', 'classified']",59,"[0, 2]","[['hegseth', 'chat', 'security', 'national', 'plan', 'signal', 'classified', 'resign', 'information', 'pete'], ['border', 'illegal', 'arrest', 'criminal', 'law', 'alien', 'enforcement', 'immigration', 'rumeysa', 'safe']]","[0.988, 0.728]","[0.576, 0.424]","[0.583, 0.428]",1.0,1.011,unclear,,,,,
58,3.0,"['hall', 'town', 'tune', 'join', 'pm', 'question', 'live', 'hear', 'tonight', 'night']",59,[8],"[['hall', 'town', 'telephone', 'pm', 'question', 'join', 'newsletter', 'tonight', 'subscribe', 'constituent']]",[0.971],[1.0],[0.568],1.0,0.568,continued,,,,,
58,4.0,"['border', 'illegal', 'criminal', 'alien', 'immigration', 'trump', 'donald', 'law', 'deport', 'biden']",59,"[2, 26]","[['border', 'illegal', 'arrest', 'criminal', 'law', 'alien', 'enforcement', 'immigration', 'rumeysa', 'safe'], ['election', 'vote', 'voter', 'executive', 'order', 'citizenship', 'citizen', 'integrity', 'save', 'donald']]","[0.972, 0.712]","[0.577, 0.423]","[0.572, 1.0]",1.0,1.572,split,,,,,
58,5.0,"['marchmadness', 'championship', 'madness', 'win', 'congratulation', 'go', 'basketball', 'luck', 'ncaa', 'march']",59,[4],"[['championship', 'sport', 'congratulation', 'win', 'sweet', 'basketball', 'state', 'go', 'maryland', 'champion']]",[0.974],[1.0],[1.0],1.0,1.0,continued,,,,,
58,6.0,"['health', 'veteran', 'care', 'research', 'va', 'hiv', 'institutes', 'medical', 'patient', 'mental']",59,"[12, 28]","[['health', 'disease', 'rfk', 'hhs', 'cut', 'outbreak', 'jr', 'measle', 'vaccine', 'prevention'], ['care', 'veteran', 'health', 'healthcare', 'rural', 'access', 'support', 'va', 'community', 'patient']]","[0.812, 0.957]","[0.326, 0.385]","[0.515, 0.561]",0.711,1.077,split,,,,,
58,7.0,"['county', 'housing', 'business', 'community', 'mayor', 'development', 'meet', 'great', 'discuss', 'local']",59,[],[],[],[],[],0.0,0.0,disappeared,,,,,
58,8.0,"['emergency', 'management', 'disaster', 'agency', 'water', 'federal', 'wildfire', 'fire', 'county', 'storm']",59,"[5, 37]","[['emergency', 'management', 'agency', 'disaster', 'federal', 'weather', 'storm', 'wildfire', 'severe', 'hurricane'], ['conservation', 'water', 'wildlife', 'wetland', 'preserve', 'beach', 'land', 'park', 'resource', 'ocmulgee']]","[0.968, 0.825]","[0.385, 0.328]","[1.0, 0.537]",0.713,1.537,split,,,,,
58,9.0,"['medicaid', 'cut', 'care', 'health', 'republicans', 'would', 'republican', 'tax', 'fight', 'healthcare']",59,[18],"[['medicaid', 'cut', 'care', 'health', 'republicans', 'medicare', 'billionaire', 'tax', 'would', 'republican']]",[0.993],[0.305],[0.398],0.305,0.398,disappeared,,,,,
58,10.0,"['judge', 'court', 'activist', 'impeachment', 'president', 'constitution', 'trump', 'donald', 'rogue', 'congress']",59,[11],"[['judge', 'court', 'activist', 'injunction', 'president', 'impeachment', 'rogue', 'donald', 'trump', 'judicial']]",[0.993],[1.0],[1.0],1.0,1.0,continued,,,,,
58,11.0,"['tariff', 'donald', 'trump', 'economy', 'investment', 'business', 'president', 'price', 'small', 'trade']",59,"[3, 19]","[['energy', 'gas', 'joe', 'biden', 'american', 'price', 'freezer', 'nuclear', 'cost', 'regulation'], ['tariff', 'trade', 'price', 'donald', 'trump', 'car', 'consumer', 'economy', 'raise', 'president']]","[0.751, 0.959]","[0.3, 0.383]","[0.306, 0.394]",0.684,0.7,unclear,,,,,
58,12.0,"['honor', 'medal', 'sacrifice', 'nation', 'courage', 'hero', 'recipient', 'day', 'duty', 'bravery']",59,[6],"[['honor', 'medal', 'sacrifice', 'nation', 'courage', 'hero', 'day', 'bravery', 'recipient', 'duty']]",[0.998],[1.0],[1.0],1.0,1.0,continued,,,,,
58,13.0,"['energy', 'gas', 'biden', 'joe', 'american', 'lng', 'price', 'unleash', 'climate', 'export']",59,[3],"[['energy', 'gas', 'joe', 'biden', 'american', 'price', 'freezer', 'nuclear', 'cost', 'regulation']]",[0.964],[0.401],[0.392],0.401,0.392,disappeared,,,,,
58,14.0,"['israel', 'hamas', 'hostage', 'gaza', 'ceasefire', 'benjamin', 'terrorist', 'netanyahu', 'war', 'release']",59,[20],"[['hamas', 'israel', 'hostage', 'gaza', 'antisemitism', 'benjamin', 'campus', 'jewish', 'college', 'ceasefire']]",[0.978],[1.0],[1.0],1.0,1.0,continued,,,,,
58,15.0,"['beard', 'vet', 'danielle', 'donjbacon', 'petericketts', 'repadriansmith', 'senatorfischer', 'usrepmikeflood', 'tweeplebug', 'gragedustin']",59,[17],"[['beard', 'vet', 'danielle', 'donjbacon', 'petericketts', 'usrepmikeflood', 'repadriansmith', 'senatorfischer', 'tweeplebug', 'gragedustin']]",[0.971],[1.0],[1.0],1.0,1.0,continued,,,,,
58,16.0,"['equal', 'pay', 'equalpayday', 'woman', 'gap', 'wage', 'fairness', 'paycheck', 'man', 'gender']",59,[10],"[['equal', 'pay', 'equalpayday', 'woman', 'gap', 'wage', 'paycheck', 'fairness', 'gender', 'man']]",[1.0],[1.0],[1.0],1.0,1.0,continued,,,,,
58,17.0,"['farmer', 'farm', 'agriculture', 'producer', 'ag', 'rancher', 'feed', 'industry', 'beef', 'nationalagweek']",59,"[22, 25]","[['farm', 'farmer', 'industry', 'producer', 'agriculture', 'beef', 'brisket', 'bill', 'crop', 'discuss'], ['food', 'snap', 'bank', 'family', 'usda', 'hungry', 'cut', 'farmer', 'program', 'assistance']]","[0.964, 0.74]","[0.566, 0.434]","[0.57, 0.34]",1.0,0.91,unclear,,,,,
58,18.0,"['vladimir', 'russia', 'ukraine', 'putin', 'ukrainian', 'nato', 'war', 'russian', 'donald', 'child']",59,[29],"[['russia', 'vladimir', 'ukraine', 'nato', 'putin', 'ukrainian', 'europe', 'russian', 'ally', 'peace']]",[0.98],[1.0],[1.0],1.0,1.0,continued,,,,,
58,19.0,"['debt', 'government', 'budget', 'tax', 'spending', 'cut', 'bill', 'trump', 'donald', 'american']",59,[],[],[],[],[],0.0,0.0,disappeared,,,,,
58,20.0,"['affordable', 'care', 'act', 'health', 'year', 'coverage', 'ago', 'million', 'healthcare', 'expand']",59,"[18, 24]","[['medicaid', 'cut', 'care', 'health', 'republicans', 'medicare', 'billionaire', 'tax', 'would', 'republican'], ['affordable', 'care', 'act', 'health', 'coverage', 'million', 'ago', 'healthcare', 'year', 'americans']]","[0.785, 0.999]","[0.44, 0.56]","[0.314, 0.562]",1.0,0.876,unclear,,,,,
58,21.0,"['art', 'competition', 'congressional', 'artwork', 'capitol', 'display', 'submit', 'artist', 'april', 'submission']",59,[27],"[['art', 'competition', 'congressional', 'artwork', 'submit', 'april', 'high', 'school', 'student', 'display']]",[0.995],[1.0],[1.0],1.0,1.0,continued,,,,,
58,22.0,"['student', 'university', 'school', 'cybersecurity', 'future', 'visit', 'great', 'college', 'bright', 'opportunity']",59,[15],"[['student', 'great', 'bright', 'future', 'community', 'school', 'young', 'welcome', 'leader', 'meet']]",[0.975],[1.0],[0.55],1.0,0.55,continued,,,,,
58,23.0,"['fighter', 'space', 'air', 'defense', 'base', 'force', 'generation', 'jet', 'national', 'aerospace']",59,[],[],[],[],[],0.0,0.0,disappeared,,,,,
58,24.0,"['china', 'chinese', 'communist', 'party', 'briefing', 'national', 'threat', 'adversary', 'security', 'must']",59,"[0, 13]","[['hegseth', 'chat', 'security', 'national', 'plan', 'signal', 'classified', 'resign', 'information', 'pete'], ['chinese', 'china', 'communist', 'foreign', 'university', 'deterrent', 'influence', 'party', 'act', 'adversary']]","[0.706, 0.931]","[0.431, 0.569]","[0.417, 1.0]",1.0,1.417,unclear,,,,,
58,25.0,"['nowruz', 'celebrate', 'happy', 'wish', 'year', 'parade', 'new', 'mubarak', 'day', 'ramadan']",59,[],[],[],[],[],0.0,0.0,disappeared,,,,,
58,26.0,"['sport', 'woman', 'biological', 'girl', 'man', 'female', 'athlete', 'compete', 'space', 'college']",59,[],[],[],[],[],0.0,0.0,disappeared,,,,,
58,27.0,"['woman', 'history', 'month', 'womenshistorymonth', 'community', 'honor', 'virgin', 'islands', 'barrier', 'first']",59,[16],"[['woman', 'history', 'month', 'womenshistorymonth', 'white', 'countdowntosrd', 'celebrate', 'slavery', 'honor', 'strong']]",[0.947],[1.0],[1.0],1.0,1.0,continued,,,,,
58,28.0,"['mia', 'love', 'family', 'prayer', 'friend', 'pass', 'condolence', 'congresswoman', 'sadden', 'trailblazer']",59,[23],"[['mia', 'love', 'family', 'prayer', 'friend', 'may', 'kitty', 'former', 'pass', 'pray']]",[0.986],[1.0],[1.0],1.0,1.0,continued,,,,,
58,29.0,"['postal', 'service', 'usps', 'worker', 'carrier', 'mail', 'privatize', 'letter', 'nalc', 'rally']",59,[32],"[['postal', 'usps', 'carrier', 'service', 'mail', 'letter', 'worker', 'privatize', 'nalc', 'privatization']]",[0.99],[1.0],[1.0],1.0,1.0,continued,,,,,
59,0.0,"['hegseth', 'chat', 'security', 'national', 'plan', 'signal', 'classified', 'resign', 'information', 'pete']",60,[0],"[['hegseth', 'chat', 'signal', 'security', 'resign', 'national', 'classified', 'information', 'pete', 'plan']]",[0.998],[0.561],[0.583],0.561,0.583,continued,,,,,
59,1.0,"['social', 'security', 'musk', 'benefit', 'elon', 'senior', 'cut', 'phone', 'donald', 'doge']",60,[2],"[['social', 'security', 'musk', 'elon', 'benefit', 'doge', 'phone', 'cut', 'senior', 'donald']]",[0.997],[0.313],[0.407],0.313,0.407,disappeared,,,,,
59,2.0,"['border', 'illegal', 'arrest', 'criminal', 'law', 'alien', 'enforcement', 'immigration', 'rumeysa', 'safe']",60,[0],"[['hegseth', 'chat', 'signal', 'security', 'resign', 'national', 'classified', 'information', 'pete', 'plan']]",[0.713],[0.422],[0.417],0.422,0.417,unclear,,,,,
59,3.0,"['energy', 'gas', 'joe', 'biden', 'american', 'price', 'freezer', 'nuclear', 'cost', 'regulation']",60,[],[],[],[],[],0.0,0.0,disappeared,,,,,
59,4.0,"['championship', 'sport', 'congratulation', 'win', 'sweet', 'basketball', 'state', 'go', 'maryland', 'champion']",60,[11],"[['season', 'opening', 'championship', 'congratulation', 'win', 'go', 'team', 'happy', 'basketball', 'baseball']]",[0.949],[1.0],[1.0],1.0,1.0,continued,,,,,
59,5.0,"['emergency', 'management', 'agency', 'disaster', 'federal', 'weather', 'storm', 'wildfire', 'severe', 'hurricane']",60,"[9, 35]","[['emergency', 'management', 'agency', 'disaster', 'federal', 'weather', 'hurricane', 'storm', 'severe', 'helene'], ['conservation', 'wildlife', 'preserve', 'wetland', 'park', 'protect', 'land', 'beach', 'river', 'natural']]","[0.997, 0.709]","[0.584, 0.416]","[1.0, 0.418]",1.0,1.418,unclear,,,,,
59,6.0,"['honor', 'medal', 'sacrifice', 'nation', 'courage', 'hero', 'day', 'bravery', 'recipient', 'duty']",60,"[15, 22]","[['medal', 'honor', 'sacrifice', 'nation', 'courage', 'duty', 'hero', 'bravery', 'day', 'recipient'], ['vietnam', 'veteran', 'war', 'sacrifice', 'honor', 'veterans', 'serve', 'service', 'day', 'thank']]","[0.995, 0.836]","[0.543, 0.457]","[1.0, 1.0]",1.0,2.0,split,,,,,
59,7.0,"['education', 'student', 'department', 'school', 'teacher', 'child', 'dismantle', 'kid', 'parent', 'donald']",60,[18],"[['education', 'student', 'department', 'teacher', 'school', 'child', 'educator', 'dismantle', 'parent', 'donald']]",[0.996],[1.0],[1.0],1.0,1.0,continued,,,,,
59,8.0,"['hall', 'town', 'telephone', 'pm', 'question', 'join', 'newsletter', 'tonight', 'subscribe', 'constituent']",60,[10],"[['hall', 'town', 'pm', 'telephone', 'question', 'tonight', 'join', 'constituent', 'bacon', 'newsletter']]",[0.993],[1.0],[1.0],1.0,1.0,continued,,,,,
59,9.0,"['tax', 'government', 'spending', 'cut', 'waste', 'budget', 'money', 'debt', 'bill', 'congress']",60,[],[],[],[],[],0.0,0.0,disappeared,,,,,
59,10.0,"['equal', 'pay', 'equalpayday', 'woman', 'gap', 'wage', 'paycheck', 'fairness', 'gender', 'man']",60,[13],"[['equal', 'pay', 'equalpayday', 'woman', 'gap', 'wage', 'paycheck', 'fairness', 'man', 'gender']]",[1.0],[1.0],[1.0],1.0,1.0,continued,,,,,
59,11.0,"['judge', 'court', 'activist', 'injunction', 'president', 'impeachment', 'rogue', 'donald', 'trump', 'judicial']",60,[17],"[['judge', 'court', 'activist', 'injunction', 'president', 'rogue', 'donald', 'trump', 'impeachment', 'ruling']]",[0.995],[0.581],[1.0],0.581,1.0,continued,,,,,
59,12.0,"['health', 'disease', 'rfk', 'hhs', 'cut', 'outbreak', 'jr', 'measle', 'vaccine', 'prevention']",60,[3],"[['health', 'disease', 'cut', 'rfk', 'hhs', 'jr', 'donald', 'outbreak', 'funding', 'research']]",[0.992],[0.382],[0.311],0.382,0.311,disappeared,,,,,
59,13.0,"['chinese', 'china', 'communist', 'foreign', 'university', 'deterrent', 'influence', 'party', 'act', 'adversary']",60,[20],"[['chinese', 'communist', 'china', 'foreign', 'university', 'deterrent', 'party', 'influence', 'act', 'adversary']]",[0.994],[1.0],[1.0],1.0,1.0,continued,,,,,
59,14.0,"['union', 'worker', 'bargaining', 'collective', 'right', 'federal', 'labor', 'attack', 'bust', 'donald']",60,[6],"[['union', 'worker', 'bargaining', 'federal', 'collective', 'right', 'order', 'donald', 'attack', 'trump']]",[0.998],[0.414],[0.581],0.414,0.581,unclear,,,,,
