topic,timepoint1,timepoint2,similarity
20,38,39,0.9963009229341285
20,39,40,0.9938750435624565
20,40,41,0.9931624662711978
20,41,42,0.9941596588330363
20,42,43,0.9935707772024036
20,43,44,0.9952518174612688
20,44,45,0.997034698250835
21,0,1,0.991461064720796
21,1,2,0.9916915018549344
21,2,3,0.9901240077864178
21,3,4,0.9893933548729964
21,4,5,0.9961466947642177
21,5,6,0.9896783456721262
21,6,7,0.986345847586271
21,7,8,0.9973761427210691
21,8,9,0.9975585359195976
21,9,10,0.9919044564429578
21,10,11,0.9985709521170527
21,11,12,0.9989535603646491
21,12,13,0.9935049338681943
21,13,14,0.9899926119939898
21,14,15,0.9930713010829845
21,15,16,0.9910608779611995
21,16,17,0.9827977593212552
21,17,18,0.9903458902013487
21,18,19,0.9981278074047409
21,19,20,0.9894184518821649
21,20,21,0.9971164037273731
21,21,22,0.9957710496397967
21,22,23,0.9949668895052848
21,23,24,0.9974869128463966
21,24,25,0.9955033197636728
21,25,26,0.995777417968229
21,26,27,0.9976972577712285
21,27,28,0.9988216034940792
21,28,29,0.9968650694125025
21,29,30,0.9977862981978368
21,30,31,0.993472835736566
21,31,32,0.9841697595038065
21,32,33,0.9957029911710606
21,33,34,0.9964957408891872
21,34,35,0.9895364298771551
21,35,36,0.9865664091484411
21,36,37,0.9896620405773753
21,37,38,0.9944540354632336
21,38,39,0.9957135580963653
21,39,40,0.9939639432053092
21,40,41,0.9964052686088317
21,41,42,0.9910843623037459
21,42,43,0.994833430449386
21,43,44,0.9897218599642671
21,44,45,0.980501291752992
22,0,1,0.9978087876645751
22,1,2,0.9948523445763136
22,2,3,0.9993192949236831
22,3,4,0.9963538662748892
22,4,5,0.9985896475186342
22,5,6,0.9986530595869189
22,6,7,0.9961109631012386
22,7,8,0.9981675469314474
22,8,9,0.9959713973638554
22,9,10,0.9916808115410402
22,10,11,0.9975385168922482
22,11,12,0.9953164859016773
22,12,13,0.9923985741859385
22,13,14,0.9977533386388433
22,14,15,0.9961071689343264
22,15,16,0.9972880450938058
22,16,17,0.9870985632074551
22,17,18,0.9951362707233631
22,18,19,0.9983657788928196
22,19,20,0.9975224349772177
22,20,21,0.9934317941281029
22,21,22,0.9986640997558403
22,22,23,0.9938157380868131
22,23,24,0.9860863045575388
22,24,25,0.9972104249683242
22,25,26,0.9874535460619737
22,26,27,0.9880606605886633
22,27,28,0.9810036962376493
22,28,29,0.996618964450105
22,29,30,0.9980468534973785
22,30,31,0.9824261435488141
22,31,32,0.9921680547643759
22,32,33,0.9875743677117841
22,33,34,0.9961945776323712
22,34,35,0.9977775300273815
22,35,36,0.9978411748658731
22,36,37,0.9966091587223173
22,37,38,0.9960357758534435
22,38,39,0.9884322266418148
22,39,40,0.9836369859899788
22,40,41,0.9977122509020243
22,41,42,0.9981785702538751
22,42,43,0.9942345294417207
22,43,44,0.9940439411096905
22,44,45,0.9874039302629709
23,0,1,0.9896581190411864
23,1,2,0.983883952893658
23,2,3,0.9987156819201287
23,3,4,0.9958426887387821
23,4,5,0.9964595809280008
23,5,6,0.9986226201886134
23,6,7,0.998749691359471
23,7,8,0.9970127142473472
23,8,9,0.9904614892935304
23,9,10,0.9987539211085625
23,10,11,0.9984501964549892
23,11,12,0.9979666249219085
23,12,13,0.9967869178833261
23,13,14,0.9964440958768072
23,14,15,0.9987344433158136
23,15,16,0.9995056729301973
23,16,17,0.995505686184126
23,17,18,0.9961609248710316
23,18,19,0.9961340218704959
23,19,20,0.9976342310900614
23,20,21,0.9928358985462474
23,21,22,0.9872507968997837
23,22,23,0.9976660441067561
23,23,24,0.9968051950812823
23,24,25,0.9972570220128223
23,25,26,0.9967353978945845
23,26,27,0.9870546956247391
23,27,28,0.9901282509747517
23,28,29,0.9974723989762352
23,29,30,0.9973888671025917
23,30,31,0.9928469199175614
23,31,32,0.986445195975447
23,32,33,0.9945730492746391
23,33,34,0.9911382289569817
23,34,35,0.9925154193645191
23,35,36,0.9962216095053513
23,36,37,0.9973191297947427
23,37,38,0.9965455473376776
23,38,39,0.9987084969050821
23,39,40,0.9894758471841029
23,40,41,0.9979201949340554
23,41,42,0.9971178786948196
23,42,43,0.9980002189418306
23,43,44,0.9982992686298797
23,44,45,0.9965077058763736
24,0,1,0.978124310618637
24,1,2,0.9742692020795857
24,2,3,0.9924946684714473
24,3,4,0.9952536976223509
24,4,5,0.9985560203820878
24,5,6,0.9974921845291022
24,6,7,0.9958776409958671
24,7,8,0.9990666796371799
24,8,9,0.9962879813574149
24,9,10,0.9953015888911763
24,10,11,0.9970298723921382
24,11,12,0.9951967228109605
24,12,13,0.9940097211434515
24,13,14,0.990656601615463
24,14,15,0.9908027219439234
24,15,16,0.9947135204857172
24,16,17,0.9698111191043409
24,17,18,0.9950720619878614
24,18,19,0.9945156340610944
24,19,20,0.9606947898165756
24,20,21,0.9903155151256438
24,21,22,0.990593338031561
24,22,23,0.9976995536129607
24,23,24,0.9966165305078141
24,24,25,0.9958894412356407
24,25,26,0.969883163478175
24,26,27,0.9923454026643304
24,27,28,0.9958639480738143
24,28,29,0.9987652117319704
24,29,30,0.9913387283715149
24,30,31,0.9775580827555557
24,31,32,0.98926367051733
24,32,33,0.9861799666932727
24,33,34,0.9924000503522171
24,34,35,0.9974694162400239
24,35,36,0.9964631452579661
24,36,37,0.9967065346033961
24,37,38,0.9956833751700181
24,38,39,0.9950981001678971
24,39,40,0.996521711050849
24,40,41,0.9960854169302942
24,41,42,0.9978114829470521
24,42,43,0.9988432380420955
24,43,44,0.9975769229265026
24,44,45,0.9978043487986148
25,0,1,0.9922831435943047
25,1,2,0.9796186216779048
25,2,3,0.9959393959750557
25,3,4,0.9968834076681368
25,4,5,0.9965162805712336
25,5,6,0.9919055460552882
25,6,7,0.9953645648666687
25,7,8,0.9941474532273666
25,8,9,0.9982470641895737
25,9,10,0.997105408064531
25,10,11,0.998549647574904
25,11,12,0.9980105907960469
25,12,13,0.9986383237337326
25,13,14,0.9968188734601799
25,14,15,0.9982561109549667
25,15,16,0.99643208610686
25,16,17,0.9946124939633922
25,17,18,0.9971078187209257
25,18,19,0.9961127402808905
25,19,20,0.9949470163322789
25,20,21,0.9988457773639116
25,21,22,0.9954677562693063
25,22,23,0.9974531917887898
25,23,24,0.9909542702539639
25,24,25,0.9950092352526861
25,25,26,0.9959143665792235
25,26,27,0.98516432212029
25,27,28,0.9919983002289801
25,28,29,0.9950751613351171
25,29,30,0.9966629623740778
25,30,31,0.9957099783708766
25,31,32,0.995270971291025
25,32,33,0.9975019542379129
25,33,34,0.9953709275131651
25,34,35,0.9983089226363684
25,35,36,0.9965255372003566
25,36,37,0.9912340547806154
25,37,38,0.9961414136172607
25,38,39,0.9896791326152816
25,39,40,0.9750497101801673
25,40,41,0.9967354255884997
25,41,42,0.9949096850874849
25,42,43,0.9986273970440005
25,43,44,0.9968375116188107
25,44,45,0.994042915029828
26,0,1,0.9981185222833623
26,1,2,0.9936570119402544
26,2,3,0.9930813653280511
26,3,4,0.9991903759039366
26,4,5,0.9977269898240729
26,5,6,0.9987112125799544
26,6,7,0.9954238425119991
26,7,8,0.998972501924303
26,8,9,0.9984083033626503
26,9,10,0.9946475744332646
26,10,11,0.9947158624744359
26,11,12,0.9980764747625113
26,12,13,0.9919766775172975
26,13,14,0.9963758240554242
26,14,15,0.9975120134691259
26,15,16,0.996205099512332
26,16,17,0.9974438511940998
26,17,18,0.9955182709399453
26,18,19,0.9839673124026517
26,19,20,0.9963190696584755
26,20,21,0.9988032787692162
26,21,22,0.9949631236409062
26,22,23,0.998046768491923
26,23,24,0.997031904162315
26,24,25,0.9944743254782854
26,25,26,0.9971433731983154
26,26,27,0.9935522026284931
26,27,28,0.9960175266972864
26,28,29,0.991507686753839
26,29,30,0.9940074399435477
26,30,31,0.9874658474009043
26,31,32,0.9808055227877208
26,32,33,0.9961293102006044
26,33,34,0.9966615607010474
26,34,35,0.9979306308879288
26,35,36,0.997463742459751
26,36,37,0.9986005012789336
26,37,38,0.997788059809897
26,38,39,0.9980914986603541
26,39,40,0.9971197268971037
26,40,41,0.9938642462500228
26,41,42,0.997543970365584
26,42,43,0.9922421580005594
26,43,44,0.9921874144874161
26,44,45,0.9975191165599349
27,0,1,0.9893992693402528
27,1,2,0.9796186381503958
27,2,3,0.9917559866195338
27,3,4,0.9973269968284859
27,4,5,0.9986200031065862
27,5,6,0.9983631260758674
27,6,7,0.997022580997489
27,7,8,0.9985658328277798
27,8,9,0.9981751033726088
27,9,10,0.9947118650467959
27,10,11,0.9952227342824764
27,11,12,0.9975766806574706
27,12,13,0.9991363865036381
27,13,14,0.9959251857553941
27,14,15,0.9952029577450756
27,15,16,0.9983931787618665
27,16,17,0.9960959203177916
27,17,18,0.9977643867046198
27,18,19,0.9975813596459082
27,19,20,0.9985571037701853
27,20,21,0.9977798793914688
27,21,22,0.9981828545240106
27,22,23,0.9981727220277875
27,23,24,0.998973492232035
27,24,25,0.9936513367654707
27,25,26,0.9977282115950884
27,26,27,0.9913885956839825
27,27,28,0.9936842360868623
27,28,29,0.9964090127764911
27,29,30,0.9974987137297658
27,30,31,0.948102100365321
27,31,32,0.951603897745144
27,32,33,0.9976621778434557
27,33,34,0.9983762004102804
27,34,35,0.9964382525874844
27,35,36,0.9963274276677626
27,36,37,0.9955290628205057
27,37,38,0.9885228182577407
27,38,39,0.9956217243411525
27,39,40,0.9919281652522791
27,40,41,0.997556955765587
27,41,42,0.9984299767421915
27,42,43,0.9974362872591023
27,43,44,0.997576483185836
27,44,45,0.9967900559552405
28,0,1,0.9960796686037157
28,1,2,0.9946976420172103
28,2,3,0.9920308931142119
28,3,4,0.9976567868859594
28,4,5,0.9983628196813951
28,5,6,0.9960118361974359
28,6,7,0.9922738976952508
28,7,8,0.9935797492354438
28,8,9,0.9939158400339803
28,9,10,0.9947834430492188
28,10,11,0.9922835246187601
28,11,12,0.9969516496372396
28,12,13,0.9925590683216436
28,13,14,0.9932790765742862
28,14,15,0.9940040955297489
28,15,16,0.9854156780972273
28,16,17,0.9770261988807705
28,17,18,0.9986760170655372
28,18,19,0.9974659502225063
28,19,20,0.9865275539080092
28,20,21,0.998937188508473
28,21,22,0.9961594615047423
28,22,23,0.9927202997442612
28,23,24,0.9945700531838587
28,24,25,0.9954868023118207
28,25,26,0.9969820096754622
28,26,27,0.985568025321095
28,27,28,0.9669120942603989
28,28,29,0.9935888936546522
28,29,30,0.9975978941428986
28,30,31,0.9868539399870122
28,31,32,0.9939931272749077
28,32,33,0.9937393280955965
28,33,34,0.993216791867978
28,34,35,0.9927070366740922
28,35,36,0.997331617047961
28,36,37,0.9918259128094015
28,37,38,0.9834773284885142
28,38,39,0.9952915744709858
28,39,40,0.9761588590823852
28,40,41,0.9975859366688654
28,41,42,0.9911718624788055
28,42,43,0.9810892898577186
28,43,44,0.9935432216785107
28,44,45,0.9980866071782556
29,0,1,0.9971757645821626
29,1,2,0.9946501708612391
29,2,3,0.9986315895499323
29,3,4,0.9971402076081265
29,4,5,0.9956359278845986
29,5,6,0.9979535101333114
29,6,7,0.9930911700174675
29,7,8,0.9952442683083511
29,8,9,0.9960489921996101
29,9,10,0.9969747401878175
29,10,11,0.9980869359885486
29,11,12,0.9987215012823548
29,12,13,0.9990583658747579
29,13,14,0.9975367691295728
29,14,15,0.9960469341288566
29,15,16,0.9983978565962032
29,16,17,0.9921961097830587
29,17,18,0.9969284396406248
29,18,19,0.9961719342179298
29,19,20,0.9966098930874628
29,20,21,0.9955761997312623
29,21,22,0.9955851775810678
29,22,23,0.9979656703536144
29,23,24,0.994025675147487
29,24,25,0.9903592893503976
29,25,26,0.9867276564420121
29,26,27,0.9877875917379735
29,27,28,0.9678407252211546
29,28,29,0.9943659040575383
29,29,30,0.9931559517867168
29,30,31,0.991850531319532
29,31,32,0.9833151016064169
29,32,33,0.9966269867362673
29,33,34,0.9939830889665456
29,34,35,0.9927662016053098
29,35,36,0.9934873824597764
29,36,37,0.9955073245677978
29,37,38,0.9901515951090339
29,38,39,0.9924515585618784
29,39,40,0.9817497158292373
29,40,41,0.9973501083764618
29,41,42,0.9983262769982608
29,42,43,0.9952040358365695
29,43,44,0.9961314517288389
29,44,45,0.9899602493221965
30,0,1,0.9933545112814776
30,1,2,0.9972865836460844
30,2,3,0.9975282915130167
30,3,4,0.9991183281543713
30,4,5,0.9933991004285864
30,5,6,0.9905975423743947
30,6,7,0.9982905986731514
30,7,8,0.9995305743566557
30,8,9,0.9986194124515383
30,9,10,0.9981781068463365
30,10,11,0.9941076953083687
30,11,12,0.9968492569304288
30,12,13,0.9920061691574126
30,13,14,0.9962546214189965
30,14,15,0.9961929780902264
30,15,16,0.9922129830813851
30,16,17,0.9966241409735775
30,17,18,0.9933820382099412
30,18,19,0.9780142751399366
30,19,20,0.9958528050070373
30,20,21,0.9923872655152999
30,21,22,0.991157927161672
30,22,23,0.9965309253976838
30,23,24,0.9981063000729813
30,24,25,0.9960871493361989
30,25,26,0.9971382609747363
30,26,27,0.9869126231691143
30,27,28,0.9879895139763089
30,28,29,0.9972087563309567
30,29,30,0.9976612996524976
30,30,31,0.9859191487315336
30,31,32,0.9909334468261399
30,32,33,0.9954884216852078
30,33,34,0.9969546631058451
30,34,35,0.9915958364733505
30,35,36,0.9934448053498264
30,36,37,0.99034045121622
30,37,38,0.9939203015516197
30,38,39,0.9912757352237258
30,39,40,0.990855729334825
30,40,41,0.9941038476733896
30,41,42,0.9949476474705419
30,42,43,0.9977764286193819
30,43,44,0.9979249775444682
30,44,45,0.9925878595503008
31,0,1,0.9972916462724074
31,1,2,0.9974517608258281
31,2,3,0.996537805041037
31,3,4,0.9978542343348615
31,4,5,0.9982561219077369
31,5,6,0.9983647046818845
31,6,7,0.996914522638771
31,7,8,0.9989990187631533
31,8,9,0.9981908083057247
31,9,10,0.9920049640655598
31,10,11,0.9918074082233919
31,11,12,0.995829909669001
31,12,13,0.9900736634151922
31,13,14,0.9777815351594968
31,14,15,0.9940888714412538
31,15,16,0.9992703642546448
31,16,17,0.9935696360226234
31,17,18,0.9948565434692285
31,18,19,0.9788147146026874
31,19,20,0.993308631367018
31,20,21,0.9947215944244936
31,21,22,0.9963484332037248
31,22,23,0.9989667510017253
31,23,24,0.9882130931206705
31,24,25,0.9950298152717065
31,25,26,0.994993659937097
31,26,27,0.9948438560718047
31,27,28,0.992610127159021
31,28,29,0.998365243741978
31,29,30,0.9983915903318172
31,30,31,0.9838947857796282
31,31,32,0.9943912746512836
31,32,33,0.9855369215401454
31,33,34,0.9974863782933957
31,34,35,0.9918625090848725
31,35,36,0.9927204008037147
31,36,37,0.9940662190317276
31,37,38,0.9943088411852833
31,38,39,0.9955814236127565
31,39,40,0.9916142806161395
31,40,41,0.9982818705649673
31,41,42,0.9981729889981292
31,42,43,0.9957946878956964
31,43,44,0.9978167020622488
31,44,45,0.9857760079373348
32,0,1,0.9935985808380623
32,1,2,0.9937918658093275
32,2,3,0.9985194238063403
32,3,4,0.9981953392999563
32,4,5,0.9980876421233711
32,5,6,0.9959538371915012
32,6,7,0.9937589623544625
32,7,8,0.9917394882079158
32,8,9,0.9900333161008534
32,9,10,0.9975490605889716
32,10,11,0.993823367167958
32,11,12,0.9876722515392882
32,12,13,0.99714190561338
32,13,14,0.9952407335129495
32,14,15,0.9988829010754383
32,15,16,0.997749783411232
32,16,17,0.9974004343656403
32,17,18,0.9975943384379309
32,18,19,0.9988807031314787
32,19,20,0.9975638314755332
32,20,21,0.9969735057587402
32,21,22,0.9959384608210621
32,22,23,0.9979141160232787
32,23,24,0.9961637515957418
32,24,25,0.9956959363724989
32,25,26,0.9961490586417769
32,26,27,0.9644029696335399
32,27,28,0.9629492592569515
32,28,29,0.9978394417884785
32,29,30,0.9964141328507264
32,30,31,0.9769285809540106
32,31,32,0.977431173989915
32,32,33,0.9977806533192384
32,33,34,0.9975233881782857
32,34,35,0.992616213819923
32,35,36,0.9954456270184172
32,36,37,0.9959831946817456
32,37,38,0.9897382170275768
32,38,39,0.9891666205875579
32,39,40,0.9939520517263218
32,40,41,0.9851484737746051
32,41,42,0.9984693789025411
32,42,43,0.9745126358911622
32,43,44,0.984769522481059
32,44,45,0.9977531139862995
33,0,1,0.9986101771186332
33,1,2,0.9975808321538473
33,2,3,0.9982130477354518
33,3,4,0.9973356008949779
33,4,5,0.9987112992478857
33,5,6,0.9985494886859261
33,6,7,0.9991923832969642
33,7,8,0.9966856911891965
33,8,9,0.9930626529557519
33,9,10,0.997318352574594
33,10,11,0.9978910997055701
33,11,12,0.996672363317814
33,12,13,0.9966243661026245
33,13,14,0.9972561768958258
33,14,15,0.9967502093975048
33,15,16,0.9973694356181791
33,16,17,0.997827254271616
33,17,18,0.9969450455517375
33,18,19,0.9984022308825822
33,19,20,0.9967078972673926
33,20,21,0.9942262166990302
33,21,22,0.9889477379176258
33,22,23,0.9991981658193974
33,23,24,0.9963223498269196
33,24,25,0.9969942304530688
33,25,26,0.9984711735952106
33,26,27,0.9608771979128689
33,27,28,0.9767421541447839
33,28,29,0.9967323023471885
33,29,30,0.9965730650746494
33,30,31,0.9479505915576292
33,31,32,0.9423448808952465
33,32,33,0.9962160514578059
33,33,34,0.9979309855787026
33,34,35,0.9937135694207481
33,35,36,0.9921697553243933
33,36,37,0.9935500452383262
33,37,38,0.9896235519022262
33,38,39,0.9892181745542192
33,39,40,0.9780017770078449
33,40,41,0.9982097628284027
33,41,42,0.9966092139639828
33,42,43,0.9889887974108728
33,43,44,0.9911331078645099
33,44,45,0.9970933496676899
34,0,1,0.989255249039816
34,1,2,0.9815654678701198
34,2,3,0.994080618364843
34,3,4,0.9966387084852556
34,4,5,0.9991062366575024
34,5,6,0.9962173640738988
34,6,7,0.9925751458450776
34,7,8,0.995419677681936
34,8,9,0.9918070910020904
34,9,10,0.9916131483543134
34,10,11,0.9979307743362982
34,11,12,0.998614025008866
34,12,13,0.9983437258650176
34,13,14,0.998978710257713
34,14,15,0.9981414235033128
34,15,16,0.9939907067018005
34,16,17,0.9929527676871641
34,17,18,0.9968744330067506
34,18,19,0.9970396537186527
34,19,20,0.9979380133512415
34,20,21,0.9971398773712041
34,21,22,0.9954031817489125
34,22,23,0.9983880530582256
34,23,24,0.9986539424343855
34,24,25,0.9957076740854384
34,25,26,0.9988683428214619
34,26,27,0.9975606042068018
34,27,28,0.9959212916980043
34,28,29,0.9954083765026343
34,29,30,0.98947167577852
34,30,31,0.9921057750341239
34,31,32,0.9868438323292067
34,32,33,0.9900241770948094
34,33,34,0.9982174089552732
34,34,35,0.9935055126754855
34,35,36,0.9968752083739082
34,36,37,0.9852375056782023
34,37,38,0.9931389807258593
34,38,39,0.9952278283762829
34,39,40,0.9919831973151823
34,40,41,0.9830858603017028
34,41,42,0.9977541722897959
34,42,43,0.9931261126777693
34,43,44,0.9942420662567055
34,44,45,0.999054048874465
35,0,1,0.9854872515168002
35,1,2,0.9750185268981661
35,2,3,0.9877012977013023
35,3,4,0.9890815223465029
35,4,5,0.9944679544488539
35,5,6,0.9982257385909074
35,6,7,0.9947627500880661
35,7,8,0.9985364082259583
35,8,9,0.9974997526422236
35,9,10,0.99673714163578
35,10,11,0.9967136706671952
35,11,12,0.9974099402339556
35,12,13,0.9983012539730287
35,13,14,0.9941888337086882
35,14,15,0.9961251037052284
35,15,16,0.998620327210815
35,16,17,0.9973638457024171
35,17,18,0.9928201460886265
35,18,19,0.9923260523433504
35,19,20,0.9962401193256899
35,20,21,0.9968209460547729
35,21,22,0.9955749624510268
35,22,23,0.9972788443973067
35,23,24,0.9929294759004095
35,24,25,0.9971866493262915
35,25,26,0.9951067392820936
35,26,27,0.9814237196715545
35,27,28,0.9612944497331455
35,28,29,0.997152024347018
35,29,30,0.9979912310032227
35,30,31,0.984045033462161
35,31,32,0.9861200059879266
35,32,33,0.9972231992941137
35,33,34,0.9935181689012056
35,34,35,0.9960555697305512
35,35,36,0.9957456041434307
35,36,37,0.9969991770362323
35,37,38,0.9758089929091947
35,38,39,0.9946052733324952
35,39,40,0.988926475175764
35,40,41,0.9982841021326815
35,41,42,0.9940047827340568
35,42,43,0.9982973230515148
35,43,44,0.997560686751585
35,44,45,0.9980135903977579
36,0,1,0.9952316991823432
36,1,2,0.992849825954561
36,2,3,0.9982554168125422
36,3,4,0.9947208853806445
36,4,5,0.9956706291971053
36,5,6,0.9979998232952046
36,6,7,0.995903473982149
36,7,8,0.9960220729765861
36,8,9,0.9967870185417256
36,9,10,0.9910568446037218
36,10,11,0.9951051114598239
36,11,12,0.9911588158935091
36,12,13,0.9962667378906801
36,13,14,0.9853656393856325
36,14,15,0.9915772477406856
36,15,16,0.9924244345576558
36,16,17,0.9859028821810233
36,17,18,0.9800172770957789
36,18,19,0.9990673666429899
36,19,20,0.9987555520403774
36,20,21,0.9959087037932581
36,21,22,0.9985224393677591
36,22,23,0.9981622320687958
36,23,24,0.9985534495233842
36,24,25,0.9982908990296383
36,25,26,0.9976291581675492
36,26,27,0.9854512210010677
36,27,28,0.9893142325052701
36,28,29,0.9968266664930375
36,29,30,0.9960182749471203
36,30,31,0.9963475860712132
36,31,32,0.996737420512303
36,32,33,0.9970388138440639
36,33,34,0.9953281983478347
36,34,35,0.9914338894890069
36,35,36,0.9957398329946595
36,36,37,0.9972302898538914
36,37,38,0.9964816680774795
36,38,39,0.9907317302176545
36,39,40,0.9755858630151488
36,40,41,0.9976307015215962
36,41,42,0.9987865577803628
36,42,43,0.9950825927472581
36,43,44,0.9955136497106749
36,44,45,0.9933928002977047
37,0,1,0.9828793381388581
37,1,2,0.9875160721010801
37,2,3,0.9974916452100289
37,3,4,0.9974961288189017
37,4,5,0.9978376107929734
37,5,6,0.9962167530019312
37,6,7,0.9981933105397488
37,7,8,0.9933257615942132
37,8,9,0.9889300737675489
37,9,10,0.9991460609647053
37,10,11,0.9942975330995609
37,11,12,0.9974666349905814
37,12,13,0.9967421865039048
37,13,14,0.9980392224654996
37,14,15,0.9968744611711348
37,15,16,0.9979989898103635
37,16,17,0.9966026602007928
37,17,18,0.9978252029094766
37,18,19,0.9982535228894228
37,19,20,0.9941042834903694
37,20,21,0.9831353635114267
37,21,22,0.9894107574445273
37,22,23,0.9963705414306474
37,23,24,0.9986143857421909
37,24,25,0.9987560785375537
37,25,26,0.9979844657396989
37,26,27,0.9911677155505062
37,27,28,0.997557463919658
37,28,29,0.9981310606326962
37,29,30,0.9943126686281628
37,30,31,0.9606757595895828
37,31,32,0.9647249664011465
37,32,33,0.997926051885428
37,33,34,0.997845571332422
37,34,35,0.9976458351570571
37,35,36,0.9974103985002074
37,36,37,0.9944063655300445
37,37,38,0.992616898029825
37,38,39,0.9864987125573819
37,39,40,0.9726168325044419
37,40,41,0.9962042991171981
37,41,42,0.9969979975412898
37,42,43,0.9970505502748055
37,43,44,0.9949944228135944
37,44,45,0.9938827942413566
38,0,1,0.9904423151516187
38,1,2,0.9771467309467381
38,2,3,0.9882669603549991
38,3,4,0.9842472940772351
38,4,5,0.9990623348208829
38,5,6,0.9969136125088741
38,6,7,0.9970853271454969
38,7,8,0.9989408250860728
38,8,9,0.9986519612605538
38,9,10,0.9761912107461421
38,10,11,0.993980125472836
38,11,12,0.9972729692643328
38,12,13,0.9972301362095498
38,13,14,0.9988568440213353
38,14,15,0.9949728131698405
38,15,16,0.9968565867851159
38,16,17,0.9962802565213832
38,17,18,0.9951587802825831
38,18,19,0.9936833843880097
38,19,20,0.9981862560347972
38,20,21,0.9951641185534503
38,21,22,0.9966547708426438
38,22,23,0.9955473114631369
38,23,24,0.9955363959647764
38,24,25,0.9949985780695695
38,25,26,0.9940053236189983
38,26,27,0.9736142644390793
38,27,28,0.9885635377342655
38,28,29,0.9933380674144994
38,29,30,0.9902460627406449
38,30,31,0.9738243693831302
38,31,32,0.9809654471168054
38,32,33,0.9908259901417208
38,33,34,0.9963248512815442
38,34,35,0.9953526322881047
38,35,36,0.9974695807417581
38,36,37,0.997360956443058
38,37,38,0.9931388900966396
38,38,39,0.9955155116408947
38,39,40,0.9815728925895483
38,40,41,0.9983856793743154
38,41,42,0.9982905398327075
38,42,43,0.9962828187023974
38,43,44,0.9980583658930898
38,44,45,0.9907867126063716
39,0,1,0.9963784498426874
39,1,2,0.9927168948286503
39,2,3,0.9985363443560884
39,3,4,0.9972079990022278
39,4,5,0.997568745643628
39,5,6,0.9982393570130349
39,6,7,0.9970154637571578
39,7,8,0.9957952847672601
39,8,9,0.9944778621046446
39,9,10,0.9911159785026383
39,10,11,0.9947432408452971
39,11,12,0.9925187759515633
39,12,13,0.9983628819683307
39,13,14,0.9908658963699628
39,14,15,0.9944050132869385
39,15,16,0.9955920956273976
39,16,17,0.994405427047325
39,17,18,0.9935636647488871
39,18,19,0.9945359051842695
39,19,20,0.9985743358077505
39,20,21,0.9976193787994627
39,21,22,0.998724972106107
39,22,23,0.9989908258623946
39,23,24,0.9966582545901614
39,24,25,0.9976847917971973
39,25,26,0.9985581921051642
39,26,27,0.9836021278207343
39,27,28,0.9949858335040477
39,28,29,0.996414123257296
39,29,30,0.9975424294929081
39,30,31,0.9669697597096064
39,31,32,0.9674164894147109
39,32,33,0.9983321192026599
39,33,34,0.9962431805830245
39,34,35,0.9976420264868703
39,35,36,0.9900962891257458
39,36,37,0.9980547516164046
39,37,38,0.9826167002285385
39,38,39,0.9915050982708895
39,39,40,0.9919458071474254
39,40,41,0.9948406111536285
39,41,42,0.9977429732002471
39,42,43,0.9930249802282743
39,43,44,0.9978711179851191
39,44,45,0.9986848631532361
40,0,1,0.9924640682105244
40,1,2,0.996021483523857
40,2,3,0.9963907250852284
40,3,4,0.9973324280911791
40,4,5,0.9978111507445047
40,5,6,0.9983833030379853
40,6,7,0.9957431995499402
40,7,8,0.9979951757958051
40,8,9,0.9988668395259065
40,9,10,0.9950884127224131
40,10,11,0.9982283087016451
40,11,12,0.9945017137222134
40,12,13,0.9878102148640764
40,13,14,0.9973206878082304
40,14,15,0.9894287748614377
40,15,16,0.9933378494614402
40,16,17,0.9980479655485601
40,17,18,0.9963353220998213
40,18,19,0.9946259449293116
40,19,20,0.9951907461222328
40,20,21,0.9976468104380701
40,21,22,0.9986235293004788
40,22,23,0.9973077965438955
40,23,24,0.995672929076693
40,24,25,0.9921433393561507
40,25,26,0.9948535936237425
40,26,27,0.9951173222092748
40,27,28,0.9918170204006768
40,28,29,0.997269806883035
40,29,30,0.9872586496249627
40,30,31,0.9953522766937666
40,31,32,0.9879227656912369
40,32,33,0.9979973513761136
40,33,34,0.9940958916595258
40,34,35,0.995227414077338
40,35,36,0.9962499929573155
40,36,37,0.9980187176523407
40,37,38,0.9932179512474048
40,38,39,0.9955673858066864
40,39,40,0.986274775595798
40,40,41,0.99860874737945
40,41,42,0.9983442018080552
40,42,43,0.998478934442025
40,43,44,0.9790505805653408
40,44,45,0.9971784903971658
41,0,1,0.9907413549989084
41,1,2,0.9951513347510177
41,2,3,0.9971913145593824
41,3,4,0.9995447558885682
41,4,5,0.99822771270702
41,5,6,0.9988706777874341
41,6,7,0.9984754308059554
41,7,8,0.9942179397099867
41,8,9,0.9959358785062306
41,9,10,0.9982079015507938
41,10,11,0.9981305646689057
41,11,12,0.9984670013042425
41,12,13,0.9989300329854485
41,13,14,0.9978464109188809
41,14,15,0.9971786610058812
41,15,16,0.9977886399095186
41,16,17,0.9929074412310022
41,17,18,0.9921249100318646
41,18,19,0.9962738359357252
41,19,20,0.995709250987426
41,20,21,0.9922474258283962
41,21,22,0.9906382320318734
41,22,23,0.9962143779465094
41,23,24,0.9972624059946807
41,24,25,0.9965655502214913
41,25,26,0.9970864622162073
41,26,27,0.9694015838732729
41,27,28,0.973048984872424
41,28,29,0.9947255360506432
41,29,30,0.991558676329317
41,30,31,0.9901268605584123
