relation,similarity,window1,window2,topic_id
continued,0.17609573939103365,126,127,48
continued,0.12088595069711527,126,127,49
continued,0.12665250130949407,127,128,0
continued,0.19793060014913266,127,128,1
continued,0.028263873665858374,127,128,2
continued,0.14320460063304177,127,128,3
continued,0.1086732011501948,127,128,4
continued,-0.00013468898198515898,127,128,5
continued,0.22513688087452813,127,128,6
continued,0.08782980643660113,127,128,7
continued,0.08117858607656502,127,128,8
continued,0.19367326197246798,127,128,9
continued,0.19807558802379277,127,128,10
continued,-0.0009880074988046507,127,128,11
continued,0.15937759447712077,127,128,12
continued,0.04991533118882762,127,128,13
continued,0.03206835851258157,127,128,14
continued,0.0848542326643113,127,128,15
continued,0.14371875864106634,127,128,16
continued,0.2313950131868759,127,128,17
continued,0.11711907117817645,127,128,18
continued,0.04273477308086095,127,128,19
continued,0.2120787531354106,127,128,20
continued,0.1623274654799226,127,128,21
continued,0.10806174526295882,127,128,22
continued,0.08723952472116032,127,128,23
continued,0.22755982015052342,127,128,24
continued,0.11341892416261305,127,128,25
continued,0.11134405364644855,127,128,26
continued,0.13384654076277064,127,128,27
continued,0.15328316922866905,127,128,28
continued,0.10017276848377767,127,128,29
continued,0.07612535783498711,127,128,30
continued,0.15196449618404362,127,128,31
continued,0.04279849074303266,127,128,32
continued,0.07740093064570779,127,128,33
continued,0.04826104946983435,127,128,34
continued,0.1560662954379795,127,128,35
continued,0.088936462735793,127,128,36
continued,0.23543741572973312,127,128,37
continued,0.09749225765624482,127,128,38
continued,0.22767857412004033,127,128,39
continued,0.06909099041232802,127,128,40
continued,0.214642432912892,127,128,41
continued,0.10304699225410427,127,128,42
continued,0.0792905460319456,127,128,43
continued,-0.02213209514358761,127,128,44
continued,-0.007731646714879689,127,128,45
continued,0.13721736665111395,127,128,46
continued,0.156372308575209,127,128,47
continued,0.14982126929308626,127,128,48
continued,0.1342238089283361,127,128,49
continued,0.10745853810196596,128,129,0
continued,0.18364342548221074,128,129,1
continued,0.1040589332015071,128,129,2
continued,0.052908512743907905,128,129,3
continued,0.14839955227860138,128,129,4
continued,0.023246821750487374,128,129,5
continued,0.13850507104934948,128,129,6
continued,0.04237335586299838,128,129,7
continued,0.11219329162317923,128,129,8
continued,0.17693288036630148,128,129,9
continued,0.1798315435452413,128,129,10
continued,0.18546075447144203,128,129,11
continued,0.1444555886180556,128,129,12
continued,-0.04362735071411504,128,129,13
continued,0.14311020268663865,128,129,14
continued,0.13032979084533156,128,129,15
continued,0.08912534714735776,128,129,16
continued,0.0883100784440125,128,129,17
continued,0.09005459975560573,128,129,18
continued,0.09897959946589253,128,129,19
continued,0.10801329115353148,128,129,20
continued,0.1475852972634144,128,129,21
continued,0.07891014268628878,128,129,22
continued,0.1743167589163325,128,129,23
continued,0.10746959562255776,128,129,24
continued,0.10648813498357686,128,129,25
continued,0.056978439631813316,128,129,26
continued,0.07253163568248268,128,129,27
continued,0.15941855745005035,128,129,28
continued,0.14656746893169723,128,129,29
continued,0.18677066855639204,128,129,30
continued,0.056141998142235194,128,129,31
continued,0.12861089826787178,128,129,32
continued,0.08336938055693603,128,129,33
continued,0.046161918522033385,128,129,34
continued,0.13646573696569486,128,129,35
continued,0.08129860901523954,128,129,36
continued,-0.018572942627499082,128,129,37
continued,0.051327609044580245,128,129,38
continued,0.10079743768528585,128,129,39
continued,0.12377220373754666,128,129,40
continued,0.06516463337990472,128,129,41
continued,0.1674339970930452,128,129,42
continued,0.058767068393262976,128,129,43
continued,0.011611045508957663,128,129,44
continued,0.0769617510470513,128,129,45
continued,0.054247191392102725,128,129,46
continued,0.13659423836780504,128,129,47
continued,0.13095382313305853,128,129,48
continued,0.1685248022423479,128,129,49
continued,0.15104207713940185,129,130,0
continued,0.06977316418635882,129,130,1
continued,0.07390621189367409,129,130,2
continued,0.1139205224355632,129,130,3
continued,0.17249337951748053,129,130,4
continued,0.08253378824628925,129,130,5
continued,0.07948830640516416,129,130,6
continued,0.09194226712949205,129,130,7
continued,0.10111633246227146,129,130,8
continued,0.06889912797386509,129,130,9
continued,0.10695032369532728,129,130,10
continued,0.11610367836722459,129,130,11
continued,0.10122541646673205,129,130,12
continued,0.060093956691549134,129,130,13
continued,0.1113997923736176,129,130,14
continued,0.14848807805431916,129,130,15
continued,0.18029871545642542,129,130,16
continued,0.05768141367549233,129,130,17
continued,-0.010714134343956287,129,130,18
continued,0.01982166813568464,129,130,19
continued,0.011440287787448678,129,130,20
continued,0.05406119473591717,129,130,21
continued,0.07681790848272221,129,130,22
continued,0.23469982670485148,129,130,23
continued,-0.0016539259553137158,129,130,24
continued,0.06238105488682156,129,130,25
continued,0.10408488314854918,129,130,26
continued,0.1414733286120739,129,130,27
continued,0.08489768392173527,129,130,28
continued,0.10636795472977836,129,130,29
continued,0.03577858270251212,129,130,30
continued,0.011373778607699368,129,130,31
continued,0.04001589592029675,129,130,32
continued,0.11247154943998006,129,130,33
continued,0.17322474687972078,129,130,34
continued,0.012016599646431161,129,130,35
continued,0.07677126507277221,129,130,36
continued,0.11980574043878395,129,130,37
continued,0.16001840078055882,129,130,38
continued,0.16474741103236973,129,130,39
continued,0.175171242484068,129,130,40
continued,0.06985394035044451,129,130,41
continued,0.04229540983349105,129,130,42
continued,0.17862676248433648,129,130,43
continued,0.05964433528953891,129,130,44
continued,0.11480720798495837,129,130,45
continued,0.13133264615856272,129,130,46
continued,0.1740251340129522,129,130,47
continued,0.18236339979114233,129,130,48
continued,0.1420063761550437,129,130,49
continued,0.2048388981440121,130,131,0
continued,0.09216335413966832,130,131,1
continued,0.09113816652886762,130,131,2
continued,0.12241352835737927,130,131,3
continued,0.18713248343139446,130,131,4
continued,0.08461219882267164,130,131,5
continued,0.04631688336270332,130,131,6
continued,0.06571158896745687,130,131,7
continued,-0.04002597084955679,130,131,8
continued,0.11863596993315279,130,131,9
continued,0.05858771060851558,130,131,10
continued,0.11792553195670073,130,131,11
continued,0.11918875081161526,130,131,12
continued,0.15828643834097414,130,131,13
continued,0.15672761680000186,130,131,14
continued,0.08807620557998916,130,131,15
continued,0.12055466251981169,130,131,16
continued,0.13719014794664347,130,131,17
continued,0.16568150297357287,130,131,18
continued,0.05067175582090694,130,131,19
continued,0.17646255448525502,130,131,20
continued,0.08430525923732067,130,131,21
continued,0.11818032072704758,130,131,22
continued,0.14646146263514043,130,131,23
continued,0.07786432131435005,130,131,24
continued,0.17211768911311126,130,131,25
continued,0.08802601067794212,130,131,26
continued,0.09315166013990844,130,131,27
continued,0.1032022013564843,130,131,28
continued,0.16026177981410294,130,131,29
continued,0.04715109168403164,130,131,30
continued,0.054343545497086504,130,131,31
continued,0.11214197884627695,130,131,32
continued,0.14066889533806815,130,131,33
continued,0.030417472277912482,130,131,34
continued,0.14442289223880558,130,131,35
continued,0.1440409520489834,130,131,36
continued,0.13365981009693736,130,131,37
continued,0.05613312990738724,130,131,38
continued,0.1840707293703629,130,131,39
continued,0.10141635804259386,130,131,40
continued,0.09936961700426644,130,131,41
continued,0.12813603935369686,130,131,42
continued,0.11366904890340246,130,131,43
continued,0.08269613603279038,130,131,44
continued,0.015394530791608931,130,131,45
continued,0.15610505006239075,130,131,46
continued,0.1441576432915087,130,131,47
continued,0.10162863256385656,130,131,48
continued,0.1120016718358476,130,131,49
continued,0.14924675959603811,131,132,0
continued,0.11007992569760557,131,132,1
continued,0.131074355702522,131,132,2
continued,0.05985399707492511,131,132,3
continued,0.1503102931458604,131,132,4
continued,0.0504120655431701,131,132,5
continued,0.1258427332413092,131,132,6
continued,0.138370791687489,131,132,7
continued,0.01854923601668777,131,132,8
continued,0.07856681505949357,131,132,9
continued,0.20541274921831087,131,132,10
continued,0.10830971895948721,131,132,11
continued,0.20673647500715944,131,132,12
continued,0.11391251494202133,131,132,13
continued,0.14631696087921822,131,132,14
continued,-0.012604668158144148,131,132,15
continued,0.1420698900939371,131,132,16
continued,0.0982732936187441,131,132,17
continued,0.11909719897932627,131,132,18
continued,0.045821675477137676,131,132,19
continued,0.1539928984804375,131,132,20
continued,0.14164980196150762,131,132,21
continued,0.10474683660330371,131,132,22
continued,0.04330425156795605,131,132,23
continued,-0.027365696638031196,131,132,24
continued,0.12411867616017463,131,132,25
continued,0.1786591199912783,131,132,26
continued,0.08219716901045046,131,132,27
continued,0.2126048286380755,131,132,28
continued,0.21121344122235414,131,132,29
continued,0.08166798785959195,131,132,30
continued,0.16114019390723172,131,132,31
continued,0.057473727360733404,131,132,32
continued,0.128450266196826,131,132,33
continued,0.1446551149195132,131,132,34
continued,0.09786429489606231,131,132,35
continued,0.19509401772297974,131,132,36
continued,0.09023522363511664,131,132,37
continued,0.10456201651097559,131,132,38
continued,0.21447994042777735,131,132,39
continued,0.048633126180812856,131,132,40
continued,0.06107718648077301,131,132,41
continued,0.0471364269730901,131,132,42
continued,0.16958177537763927,131,132,43
continued,0.09568641146346016,131,132,44
continued,0.010988277775330815,131,132,45
continued,0.09976335416628689,131,132,46
continued,0.07808053309951855,131,132,47
continued,-0.007208053954720992,131,132,48
continued,0.15611113805846763,131,132,49
continued,0.1568913348954921,132,133,0
continued,0.07391422609190292,132,133,1
continued,0.17164922374239158,132,133,2
continued,0.09235395314338131,132,133,3
continued,0.20437963488878466,132,133,4
continued,0.01901938593878527,132,133,5
continued,0.052937831539686654,132,133,6
continued,0.09199091341160381,132,133,7
continued,0.11335164884317651,132,133,8
continued,0.19437351176316983,132,133,9
continued,0.046031113547167886,132,133,10
continued,0.11499501348341284,132,133,11
continued,-0.025234669373195226,132,133,12
continued,0.1855047325436198,132,133,13
continued,0.14084851474710108,132,133,14
continued,0.03582656685538675,132,133,15
continued,0.1321895057053874,132,133,16
continued,0.07398428374942079,132,133,17
continued,0.028568161248206755,132,133,18
continued,0.18846158326251816,132,133,19
continued,0.1659927563876944,132,133,20
continued,0.02021377373977417,132,133,21
continued,0.1271903474255592,132,133,22
continued,0.16117320264168936,132,133,23
continued,0.07025176945843215,132,133,24
continued,0.08673114371434947,132,133,25
continued,0.0969600253196629,132,133,26
continued,0.06253156615646366,132,133,27
continued,0.12844890796955002,132,133,28
continued,0.07020212414245572,132,133,29
continued,0.0001550529499615899,132,133,30
continued,0.09977223642320941,132,133,31
continued,0.09448998690329333,132,133,32
continued,0.039764351624201694,132,133,33
continued,0.019814954006044203,132,133,34
continued,0.08607783475758933,132,133,35
continued,0.06583009491299695,132,133,36
continued,0.10504696810139248,132,133,37
continued,0.1944200152300333,132,133,38
continued,-0.0014477304896621478,132,133,39
continued,0.12965035910494996,132,133,40
continued,0.05263193200274627,132,133,41
continued,0.09803489387518992,132,133,42
continued,0.1216629851836235,132,133,43
continued,0.1312358886969316,132,133,44
continued,0.1359402408146832,132,133,45
continued,0.10961146970449867,132,133,46
continued,0.19067173191994916,132,133,47
continued,0.09941690520959667,132,133,48
continued,0.11517166507735047,132,133,49
continued,0.09944911793681702,133,134,0
continued,0.07927687359081527,133,134,1
continued,0.13720245180268528,133,134,2
continued,0.058540573751398574,133,134,3
continued,0.06243738173278844,133,134,4
continued,0.21619107630334655,133,134,5
continued,0.017722244204366636,133,134,6
continued,0.13398956542284188,133,134,7
continued,0.05286504847452274,133,134,8
continued,0.148630972849837,133,134,9
continued,-0.048942498794908945,133,134,10
continued,0.1137753089901041,133,134,11
continued,0.014435065472035113,133,134,12
continued,0.16277766042046662,133,134,13
continued,0.22383554551274856,133,134,14
continued,0.06454749615939696,133,134,15
continued,0.1694501037163809,133,134,16
continued,0.10168122849536851,133,134,17
continued,0.2193606221753401,133,134,18
continued,0.14716974060496624,133,134,19
continued,0.16442643880751356,133,134,20
continued,0.05468388289426238,133,134,21
continued,0.09796520598478264,133,134,22
continued,0.1323063610542793,133,134,23
continued,0.17624282507888908,133,134,24
continued,0.14001513723957387,133,134,25
continued,0.07840125377852211,133,134,26
continued,0.18239487554223568,133,134,27
continued,0.05057852501647826,133,134,28
continued,0.07246421590109542,133,134,29
continued,0.09267858809213647,133,134,30
continued,0.20946729816066767,133,134,31
continued,0.14716140356542845,133,134,32
continued,0.10396853292948285,133,134,33
continued,0.05880870105750026,133,134,34
continued,0.08848045565280022,133,134,35
continued,0.08305717603934419,133,134,36
continued,0.03689330142883536,133,134,37
continued,0.13155254072265937,133,134,38
continued,0.1451380818505744,133,134,39
continued,0.11847059816925481,133,134,40
continued,0.04597774042393575,133,134,41
continued,0.005872126246605658,133,134,42
continued,0.14548068293668892,133,134,43
continued,0.09795637210074482,133,134,44
continued,0.13376001821520186,133,134,45
continued,0.16597160351013301,133,134,46
continued,0.011154969493918854,133,134,47
continued,0.15007123739951658,133,134,48
continued,0.2180494538787678,133,134,49
continued,0.16952045610581118,134,135,0
continued,0.1468050324000833,134,135,1
continued,0.2280393312943048,134,135,2
continued,0.1420348457721616,134,135,3
continued,0.12997735841682026,134,135,4
continued,0.19898735395900838,134,135,5
continued,0.15682447433131555,134,135,6
continued,0.16535259760928364,134,135,7
continued,0.09160646699576369,134,135,8
continued,0.047292238561639915,134,135,9
continued,0.1251064781786442,134,135,10
continued,0.060526106022900046,134,135,11
continued,-0.007508214498719934,134,135,12
continued,0.14927352397363453,134,135,13
continued,0.14670979958267666,134,135,14
continued,0.15365116203199058,134,135,15
continued,0.07733490593612495,134,135,16
continued,0.06421263607267681,134,135,17
continued,0.010130314306565925,134,135,18
continued,0.12726353540316226,134,135,19
continued,0.08401285419031529,134,135,20
continued,0.10893406710977492,134,135,21
continued,0.15801423750359503,134,135,22
continued,0.10836934516959504,134,135,23
continued,0.2514166438599318,134,135,24
continued,0.19901434697128687,134,135,25
continued,0.16294070370305622,134,135,26
continued,0.16712181546738294,134,135,27
continued,0.17512916117593771,134,135,28
continued,0.04764445939456612,134,135,29
continued,0.16159227747251953,134,135,30
continued,0.06798059045679297,134,135,31
continued,0.13596376892577605,134,135,32
continued,0.13803656197547678,134,135,33
continued,0.07071726580204596,134,135,34
continued,0.08940351568666863,134,135,35
continued,0.1417277938664091,134,135,36
continued,0.02618296737762873,134,135,37
continued,0.11749232370163265,134,135,38
continued,0.06500684798122201,134,135,39
continued,0.09270568835584857,134,135,40
continued,0.06624805976684459,134,135,41
continued,0.09651015530263977,134,135,42
continued,0.10278259379673227,134,135,43
continued,0.10396618734329555,134,135,44
continued,0.13996753727765188,134,135,45
continued,0.09557930381351612,134,135,46
continued,-0.019461395531238216,134,135,47
continued,0.14885445812366627,134,135,48
continued,0.10552649918521578,134,135,49
continued,0.14644680799639603,135,136,0
continued,0.07983692744554684,135,136,1
continued,0.062355551040481294,135,136,2
continued,0.14429853850744653,135,136,3
continued,0.08939553613204924,135,136,4
continued,0.09213320453767293,135,136,5
continued,0.14525302622678216,135,136,6
continued,0.32503026731794993,135,136,7
continued,0.11639484757814536,135,136,8
continued,0.16853852220320292,135,136,9
continued,0.0904382628682604,135,136,10
continued,-0.05464262202336529,135,136,11
continued,0.08058307401474178,135,136,12
continued,0.23511172479220022,135,136,13
continued,0.11234104673206965,135,136,14
continued,0.05928267154492545,135,136,15
continued,0.11479607959641201,135,136,16
continued,0.16698534142628302,135,136,17
continued,0.11160320403211585,135,136,18
continued,0.07861844818450195,135,136,19
continued,0.058326817116007755,135,136,20
continued,0.09408055181738478,135,136,21
continued,0.11054625567233986,135,136,22
continued,0.15965329661847474,135,136,23
continued,0.15748589447188557,135,136,24
continued,0.17197620947557477,135,136,25
continued,0.11167389847226485,135,136,26
continued,0.1361099069885097,135,136,27
continued,0.1362190071539998,135,136,28
continued,0.08918847463055192,135,136,29
continued,0.12985225559475377,135,136,30
continued,0.17803219893421787,135,136,31
continued,0.06787617562574758,135,136,32
continued,0.11128264961115943,135,136,33
continued,0.08885467084913275,135,136,34
continued,0.09440525456456135,135,136,35
continued,0.1707185337800973,135,136,36
continued,0.12110236661948141,135,136,37
continued,0.07942064129224173,135,136,38
continued,-0.016919516498463474,135,136,39
continued,0.09628481923691891,135,136,40
continued,0.13930635258031024,135,136,41
continued,0.1031742438310839,135,136,42
continued,0.04719158080584396,135,136,43
continued,0.15769941607513022,135,136,44
continued,0.17990593120027087,135,136,45
continued,0.14658717515732078,135,136,46
continued,0.12081431645436207,135,136,47
continued,0.1583150641826512,135,136,48
continued,0.10703450819828843,135,136,49
continued,0.17659328379106018,136,137,0
continued,0.08977385630942697,136,137,1
continued,0.07694870801441668,136,137,2
continued,0.07780970088716155,136,137,3
continued,0.15535537633897967,136,137,4
continued,0.1361386995200283,136,137,5
continued,0.15721617041635116,136,137,6
continued,0.09030014366732049,136,137,7
continued,-0.006536509244120204,136,137,8
continued,0.10699824866854822,136,137,9
continued,-0.04282135089546886,136,137,10
continued,0.12059188504035893,136,137,11
continued,0.11565435577366888,136,137,12
continued,0.0137640566718875,136,137,13
continued,0.11420313542300861,136,137,14
continued,-0.08717047634166303,136,137,15
continued,0.16044364107075487,136,137,16
continued,0.14310800954667313,136,137,17
continued,0.17393624447640807,136,137,18
continued,0.15067803229060875,136,137,19
continued,0.08753828217033917,136,137,20
continued,0.10813159131949868,136,137,21
continued,0.013126265176805266,136,137,22
continued,0.2228458368332637,136,137,23
continued,0.12296614442691967,136,137,24
continued,0.10696678615487452,136,137,25
continued,0.11077798691827445,136,137,26
continued,0.021762722713200497,136,137,27
continued,0.07814049089419817,136,137,28
continued,0.044113660927212306,136,137,29
continued,0.14226296602282548,136,137,30
continued,0.11429817171101696,136,137,31
continued,0.10682451296873631,136,137,32
continued,0.06294368978004615,136,137,33
continued,0.12295555975669936,136,137,34
continued,0.07215376758523602,136,137,35
continued,0.2796484496453625,136,137,36
continued,0.10444765100702895,136,137,37
continued,0.10362402746558978,136,137,38
continued,0.05484511108155761,136,137,39
continued,0.10173595034995182,136,137,40
continued,0.1047506042925873,136,137,41
continued,0.03485335119934383,136,137,42
continued,0.1205243664097406,136,137,43
continued,0.1795642499309661,136,137,44
continued,0.10622921415180614,136,137,45
continued,0.11810679902046502,136,137,46
continued,0.15577181000348322,136,137,47
continued,0.1413437378162191,136,137,48
continued,0.21802402910909588,136,137,49
continued,0.15050043334488622,137,138,0
continued,0.05893137966947338,137,138,1
continued,0.17145053742540062,137,138,2
continued,0.13439160887132406,137,138,3
continued,0.1028137726531801,137,138,4
continued,0.07296448973567049,137,138,5
continued,0.07776803069222972,137,138,6
continued,0.12295071669723266,137,138,7
continued,0.06257613115176616,137,138,8
continued,0.13856751518000884,137,138,9
continued,0.10663348857869508,137,138,10
continued,0.08080688241764623,137,138,11
continued,0.1449812426057494,137,138,12
continued,0.1507280219652282,137,138,13
continued,0.13232505238009395,137,138,14
continued,0.11046355985245886,137,138,15
continued,0.11105276809816622,137,138,16
continued,0.18192624069452143,137,138,17
continued,-0.022448397148585306,137,138,18
continued,0.13226428830724066,137,138,19
continued,0.19602332877633147,137,138,20
continued,0.13866366846758868,137,138,21
continued,0.12149837583548986,137,138,22
continued,0.10670415210325458,137,138,23
continued,0.03373395732335526,137,138,24
continued,0.11586152305897443,137,138,25
continued,0.06619506820345535,137,138,26
continued,0.009507845845066153,137,138,27
continued,0.12134976411732984,137,138,28
continued,0.07743063148104644,137,138,29
continued,0.17323477044278882,137,138,30
continued,0.20764107844298357,137,138,31
continued,0.05333304825348494,137,138,32
continued,0.16405702625883653,137,138,33
continued,0.1003238199600413,137,138,34
continued,0.13897294610515298,137,138,35
continued,0.1188557223918853,137,138,36
continued,0.20563902585501903,137,138,37
continued,0.09046858691290276,137,138,38
continued,0.06756201844443091,137,138,39
continued,0.16854139305456353,137,138,40
continued,0.1480375115732849,137,138,41
continued,0.16153318976773698,137,138,42
continued,0.1298247548496339,137,138,43
continued,0.07505038742541863,137,138,44
continued,0.14713772512614615,137,138,45
continued,0.06759276395245578,137,138,46
continued,0.039308132508217755,137,138,47
continued,0.20309204469224343,137,138,48
continued,0.1715714012950738,137,138,49
continued,0.0987877744675756,138,139,0
continued,0.017312810514832418,138,139,1
continued,0.02801483200699158,138,139,2
continued,0.05835510466626875,138,139,3
continued,0.14590036588243377,138,139,4
continued,0.08611298949049542,138,139,5
continued,0.06669057140721629,138,139,6
continued,0.05729781148623241,138,139,7
continued,0.10099714774806388,138,139,8
continued,0.11337908212488877,138,139,9
continued,0.15964769412133592,138,139,10
continued,0.1250669587239927,138,139,11
continued,0.1324762004894845,138,139,12
continued,0.08280124519201346,138,139,13
continued,0.10749163079482268,138,139,14
continued,0.06562711405634376,138,139,15
continued,0.1110760670423051,138,139,16
continued,0.15042336969037137,138,139,17
continued,0.08552342336769926,138,139,18
continued,0.20117951671908713,138,139,19
continued,0.10599811436224926,138,139,20
continued,0.09182135001612016,138,139,21
continued,0.1264332401871739,138,139,22
continued,0.1617616587949612,138,139,23
continued,0.13955424971338642,138,139,24
continued,0.020612342882663167,138,139,25
continued,0.0700827494824127,138,139,26
continued,0.14816999799179087,138,139,27
continued,0.03162943273843187,138,139,28
continued,0.060934247066720425,138,139,29
continued,0.08729818878061046,138,139,30
continued,0.08049189662338303,138,139,31
continued,0.21235520649813908,138,139,32
continued,0.10126705460989031,138,139,33
continued,0.0959589066190509,138,139,34
continued,0.049890090144605236,138,139,35
continued,0.10330898955833208,138,139,36
continued,0.2199487446824733,138,139,37
continued,0.018488865180699022,138,139,38
continued,0.1837504399287936,138,139,39
continued,0.07654658188275537,138,139,40
continued,0.13947689857438966,138,139,41
continued,0.01002336254598303,138,139,42
continued,0.09106897934140581,138,139,43
continued,0.041235390916492635,138,139,44
continued,0.02001742080906099,138,139,45
continued,0.09939738170124048,138,139,46
continued,0.2369186216565758,138,139,47
continued,0.1981710024032808,138,139,48
continued,0.0696448725175861,138,139,49
continued,0.1765526755831255,139,140,0
continued,0.07399158098768435,139,140,1
continued,0.06797057763432306,139,140,2
continued,0.08648340133809462,139,140,3
continued,0.19130564400369796,139,140,4
continued,0.07365798809534765,139,140,5
continued,0.1815029301217806,139,140,6
continued,0.1646446119807604,139,140,7
continued,0.13007238555935227,139,140,8
continued,0.09627237716824462,139,140,9
continued,0.11441006176931784,139,140,10
continued,0.033360372568724636,139,140,11
continued,0.03720578700200481,139,140,12
continued,0.07770646509415857,139,140,13
continued,0.14007198131464843,139,140,14
continued,0.01795201331181452,139,140,15
continued,0.1701853629816339,139,140,16
continued,0.08759313932258106,139,140,17
continued,0.018354038427694407,139,140,18
continued,0.18250530262666592,139,140,19
continued,0.004031337401636832,139,140,20
continued,0.11632221063183779,139,140,21
continued,0.0824012849950262,139,140,22
continued,0.19080308738158555,139,140,23
continued,0.05686951931667839,139,140,24
continued,0.13631115801643026,139,140,25
continued,0.10228328338288077,139,140,26
continued,0.04961261448505003,139,140,27
continued,0.011528869387247832,139,140,28
continued,0.02310151679153803,139,140,29
continued,0.04719636801520901,139,140,30
continued,0.1107532983511107,139,140,31
continued,0.2087833269355704,139,140,32
continued,0.08374658862594457,139,140,33
continued,0.10698260002334953,139,140,34
continued,0.13364611529979847,139,140,35
continued,0.07347747250847131,139,140,36
continued,0.19634625427810232,139,140,37
continued,0.019119877942265273,139,140,38
continued,0.2217037467583161,139,140,39
continued,0.16656441473923705,139,140,40
continued,0.11023539958659834,139,140,41
continued,0.0910537778143515,139,140,42
continued,0.185244710147014,139,140,43
continued,0.059964960409271566,139,140,44
continued,0.05550432121700193,139,140,45
continued,0.05160908580139641,139,140,46
continued,0.12636507431457114,139,140,47
continued,0.09272371660762822,139,140,48
continued,0.12065080176524985,139,140,49
continued,0.06902816878521076,140,141,0
continued,0.0546574124899376,140,141,1
continued,0.08116881714009001,140,141,2
continued,0.0972289789892696,140,141,3
continued,0.06495587919812879,140,141,4
continued,0.10186542207381047,140,141,5
continued,0.18364826514769378,140,141,6
continued,0.09111768314866074,140,141,7
continued,0.06594474710937864,140,141,8
continued,0.1459036576386759,140,141,9
continued,0.0820293243185489,140,141,10
continued,0.06454255479637755,140,141,11
continued,0.07184362790556176,140,141,12
continued,0.18631098572498778,140,141,13
continued,-0.005633526930218329,140,141,14
continued,0.06147743879560576,140,141,15
continued,0.04074468906187341,140,141,16
continued,0.11304723249246157,140,141,17
continued,0.1508708936132186,140,141,18
continued,0.0993195814251558,140,141,19
continued,0.08028394491137898,140,141,20
continued,0.1024096296689487,140,141,21
continued,0.1079959307507858,140,141,22
continued,0.07023055955102492,140,141,23
continued,0.17586436888102774,140,141,24
continued,0.17138848225344197,140,141,25
continued,0.10351786979184263,140,141,26
continued,0.15128886329817728,140,141,27
continued,0.10457510642328265,140,141,28
continued,0.1463466890029959,140,141,29
continued,0.25079014775563196,140,141,30
continued,0.13885975321560567,140,141,31
continued,0.08941055145968936,140,141,32
continued,0.12662656439536038,140,141,33
continued,0.09299784633083645,140,141,34
continued,0.13772058740374912,140,141,35
continued,0.1114589435378792,140,141,36
continued,0.0908206269558704,140,141,37
continued,0.15063836545978035,140,141,38
continued,0.1282342179104286,140,141,39
continued,0.04525799302860065,140,141,40
continued,0.10237439388557631,140,141,41
continued,0.08003274505660998,140,141,42
continued,0.05833335583369712,140,141,43
continued,0.12872241711883958,140,141,44
continued,0.107409978110433,140,141,45
continued,0.01423111614397412,140,141,46
continued,0.2517545509250278,140,141,47
continued,0.07390355943373293,140,141,48
continued,0.0774193592710242,140,141,49
continued,0.2477943440553563,141,142,0
continued,0.16077071338640553,141,142,1
continued,0.11907736016585946,141,142,2
continued,0.0005826563614918053,141,142,3
continued,0.09821767947774777,141,142,4
continued,0.06532849002300323,141,142,5
continued,0.10606911121207924,141,142,6
continued,0.03169015305187458,141,142,7
continued,0.08803256069501465,141,142,8
continued,0.08949931902572252,141,142,9
continued,0.09513219438634457,141,142,10
continued,0.08168401501766591,141,142,11
continued,0.01613324235526594,141,142,12
continued,0.014557721359112182,141,142,13
continued,0.13392878376744294,141,142,14
continued,0.11182239117481498,141,142,15
continued,0.10349654439502631,141,142,16
continued,0.06099821130833398,141,142,17
continued,0.10815638995903122,141,142,18
continued,0.09246635410754393,141,142,19
continued,0.17363236725862996,141,142,20
continued,0.08650029966162588,141,142,21
continued,0.20017322969372486,141,142,22
continued,0.1738585215189858,141,142,23
continued,0.09636004554484022,141,142,24
continued,0.0638524932281108,141,142,25
continued,0.1122523408212533,141,142,26
continued,0.11782371607266806,141,142,27
continued,0.08966123121386109,141,142,28
continued,0.10768497992365947,141,142,29
continued,0.11199472231559206,141,142,30
continued,0.15209034375192834,141,142,31
continued,0.06358767351788443,141,142,32
continued,0.17126215333221873,141,142,33
continued,0.07813800953038272,141,142,34
continued,0.1492271698314896,141,142,35
continued,0.037010456742416105,141,142,36
continued,0.11830165885076145,141,142,37
continued,0.13365299911237807,141,142,38
continued,0.08051204046698847,141,142,39
continued,0.15388300176695205,141,142,40
continued,0.22002629673741936,141,142,41
continued,0.08254023996956793,141,142,42
continued,0.08387027684984881,141,142,43
continued,0.13778212602521575,141,142,44
continued,0.10587278197336014,141,142,45
continued,0.08826017078125976,141,142,46
continued,0.14699510333389793,141,142,47
continued,0.10527205256339658,141,142,48
continued,0.1631614471755096,141,142,49
continued,0.1660997050324983,142,143,0
continued,0.040484456152053414,142,143,1
continued,0.12635448018469977,142,143,2
continued,-0.017318177466192356,142,143,3
continued,0.12672685544230836,142,143,4
continued,-0.014512376769069357,142,143,5
continued,0.16177945879878802,142,143,6
continued,0.14246489568661477,142,143,7
continued,0.1454633182374822,142,143,8
continued,0.09159774904964336,142,143,9
continued,0.04303154391873855,142,143,10
continued,0.12319523587125925,142,143,11
continued,0.028142603902655695,142,143,12
continued,0.05545306709090578,142,143,13
continued,0.07070843337052805,142,143,14
continued,0.1687932632979953,142,143,15
continued,0.05908003275253512,142,143,16
continued,0.27908159957170386,142,143,17
continued,0.18384882708302938,142,143,18
continued,0.1004359500112599,142,143,19
continued,0.20248306132098645,142,143,20
continued,0.121793118739,142,143,21
continued,0.09366226500542375,142,143,22
