topic,timepoint1,timepoint2,similarity
8,200,201,0.7405208861619964
8,201,202,0.9628460859431429
8,202,203,0.9519807424246034
8,203,204,0.8857607169142506
8,204,205,0.9882082352417269
8,205,206,0.9378770672348452
8,206,207,0.8264856655358995
8,207,208,0.9553260063412591
8,208,209,0.7585547420100761
8,209,210,0.9461496965372309
8,210,211,0.8145416742454192
8,211,212,0.9532094578702685
8,212,213,0.9146659675770676
8,213,214,0.9619324037518628
8,214,215,0.9331825490781512
8,215,216,0.8903156830759706
8,216,217,0.793570344339226
8,217,218,0.9507202972723091
8,218,219,0.9182199122441278
8,219,220,0.9364771326987338
8,220,221,0.9473288519754666
8,221,222,0.9320825991914115
8,222,223,0.9495544976536078
8,223,224,0.7689072736933931
8,224,225,0.9530568339855947
8,225,226,0.9849474818617223
9,0,1,0.8604808483583897
9,1,2,0.6317394944626354
9,2,3,0.6841507660839394
9,3,4,0.9738684318865305
9,4,5,0.9452008477793833
9,5,6,0.9662737792429549
9,6,7,0.8949293656742718
9,7,8,0.6743951625389096
9,8,9,0.8946302581627603
9,9,10,0.5143206657991841
9,10,11,0.8280911028744158
9,11,12,0.9638038068908922
9,12,13,0.9261653090711477
9,13,14,0.926164543598313
9,14,15,0.7814894960002544
9,15,16,0.7532010082481874
9,16,17,0.9638036077065377
9,17,18,0.9357156935641987
9,18,19,0.968381736445417
9,19,20,0.9312486398546028
9,20,21,0.8287535980079702
9,21,22,0.9312055387153546
9,22,23,0.6871482628187106
9,23,24,0.5565521511815793
9,24,25,0.7663959045523052
9,25,26,0.91815574636145
9,26,27,0.9808507990708004
9,27,28,0.8104914742911001
9,28,29,0.6961060347305768
9,29,30,0.6906786357138259
9,30,31,0.8991929943364578
9,31,32,0.8991974658991966
9,32,33,0.8659355604750513
9,33,34,0.9184365155063207
9,34,35,0.8990778381014471
9,35,36,0.9350544185712221
9,36,37,0.9007066075014101
9,37,38,0.8710750255069765
9,38,39,0.9533271568295772
9,39,40,0.8583042512694075
9,40,41,0.9756860013543536
9,41,42,0.8850288673455848
9,42,43,0.9449355265177289
9,43,44,0.9705195516683075
9,44,45,0.9847451755732065
9,45,46,0.9775203643115538
9,46,47,0.9669877176958982
9,47,48,0.9936718692589896
9,48,49,0.9378245325612171
9,49,50,0.8959299895387702
9,50,51,0.8871082749794879
9,51,52,0.9599253117746135
9,52,53,0.9467504621525296
9,53,54,0.9641316412275852
9,54,55,0.8799467441369699
9,55,56,0.874928470438612
9,56,57,0.9842222248884323
9,57,58,0.9396971248410406
9,58,59,0.9371221122157111
9,59,60,0.9927489443743381
9,60,61,0.9749399573943075
9,61,62,0.9725203081237496
9,62,63,0.9838734015627836
9,63,64,0.9922385729377909
9,64,65,0.9847245685162312
9,65,66,0.9800981265834638
9,66,67,0.9739950710028937
9,67,68,0.96700553400197
9,68,69,0.9860202326019829
9,69,70,0.9766007392523729
9,70,71,0.9362009494646694
9,71,72,0.8946953448340763
9,72,73,0.9756301920976799
9,73,74,0.8728797828767687
9,74,75,0.9391529062795457
9,75,76,0.9831268584249455
9,76,77,0.9728935186911346
9,77,78,0.9351178636748367
9,78,79,0.9523202355200406
9,79,80,0.9110749042474664
9,80,81,0.6276407594909251
9,81,82,0.6045430305302955
9,82,83,0.9999999152598531
9,83,84,0.9914061233251081
9,84,85,0.9819834265494369
9,85,86,0.9855609131559837
9,86,87,0.9546865372865607
9,87,88,0.9494725629167832
9,88,89,0.8943317687888183
9,89,90,0.656814243401534
9,90,91,0.9999999999622952
9,91,92,0.7437097646520144
9,92,93,0.7675436700272678
9,93,94,0.977653738604257
9,94,95,0.9848485342839394
9,95,96,0.867733274043505
9,96,97,0.8499699983676315
9,97,98,0.9914315183844478
9,98,99,0.991430216807412
9,99,100,0.9673632836492148
9,100,101,0.9796036022991039
9,101,102,0.9807736573646701
9,102,103,0.9933986241783866
9,103,104,0.9855224551911156
9,104,105,0.979413346450375
9,105,106,0.9793897615288
9,106,107,0.9918845332748863
9,107,108,0.9848457423034088
9,108,109,0.9926925967551964
9,109,110,0.9867792180104937
9,110,111,0.9559958250134338
9,111,112,0.9755534819324722
9,112,113,0.9390495337586359
9,113,114,0.9753206890462631
9,114,115,0.9595570474641324
9,115,116,0.9745250729883704
9,116,117,0.9792741129008864
9,117,118,0.9632486704881246
9,118,119,0.9553022071291886
9,119,120,0.937369047212427
9,120,121,0.9650333554036298
9,121,122,0.6822509115329342
9,122,123,0.9662780440341306
9,123,124,0.6443769812847157
9,124,125,0.6829218422118065
9,125,126,0.9431672148493248
9,126,127,0.7763437504139885
9,127,128,0.9685851193763307
9,128,129,0.7320964544261751
9,129,130,0.6868286703403466
9,130,131,0.9686117193005125
9,131,132,0.8711941158926789
9,132,133,0.969722365072075
9,133,134,0.8812963370586603
9,134,135,0.9909346243776994
9,135,136,0.9908969373705014
9,136,137,0.9524803972759567
9,137,138,0.9406341516396923
9,138,139,0.7655913847386815
9,139,140,0.9509242550259952
9,140,141,0.8082022077972412
9,141,142,0.8424844975424521
9,142,143,0.8355250953226497
9,143,144,0.9735144547312944
9,144,145,0.8895169044816605
9,145,146,0.8659579845691895
9,146,147,0.8592092597051415
9,147,148,0.7498780852864131
9,148,149,0.8989702214867692
9,149,150,0.9370599441272525
9,150,151,0.872785291131429
9,151,152,0.9172372032866776
9,152,153,0.8019490214249045
9,153,154,0.8768877778222374
9,154,155,0.8584096819197449
9,155,156,0.9253664570965802
9,156,157,0.7521280955073593
9,157,158,0.8775759738685068
9,158,159,0.9315687018211332
9,159,160,0.9999999986171849
9,160,161,0.6826702460654932
9,161,162,0.9364909934964459
9,162,163,0.9128799922076718
9,163,164,0.9643512123485286
9,164,165,0.6909930687934212
9,165,166,0.7804223945393232
9,166,167,0.9713815352596841
9,167,168,0.9249969416979236
9,168,169,0.8302551673669002
9,169,170,0.8110092103935614
9,170,171,0.7947863835596213
9,171,172,0.8178826086441122
9,172,173,0.7588938862174425
9,173,174,0.8961279350651923
9,174,175,0.8604786166884013
9,175,176,0.8604736375399318
9,176,177,0.9440833413133934
9,177,178,0.9033861550262093
9,178,179,0.9781784156831491
9,179,180,0.8946469168733459
9,180,181,0.5418061303963564
9,181,182,0.5656923281184953
9,182,183,0.7709097439747848
9,183,184,0.8513599924435076
9,184,185,0.9104603361399669
9,185,186,0.8214378909996335
9,186,187,0.8576748680665108
9,187,188,0.7700646184827338
9,188,189,0.7005348094886534
9,189,190,0.8943165629760141
9,190,191,0.9212451163558624
9,191,192,0.971239490944582
9,192,193,0.8546118408804515
9,193,194,0.9775833597998638
9,194,195,0.7773131958215478
9,195,196,0.8780773181551165
9,196,197,0.9225805925480796
9,197,198,0.6998455193154829
9,198,199,0.6968095739797647
9,199,200,0.970109456117704
9,200,201,0.8776697045743604
9,201,202,0.9649441281498605
9,202,203,0.9729366327520168
9,203,204,0.916421326119625
9,204,205,0.955384496962004
9,205,206,0.9210766569965728
9,206,207,0.8710324018799835
9,207,208,0.9476065840721943
9,208,209,0.7847237069696827
9,209,210,0.9553650679945703
9,210,211,0.8764164898548191
9,211,212,0.8295964287523588
9,212,213,0.9470265162748907
9,213,214,0.9705228793970089
9,214,215,0.985378706397811
9,215,216,0.9365445097136729
9,216,217,0.9146561670323177
9,217,218,0.9349742786833429
9,218,219,0.924022931721658
9,219,220,0.8680208709011225
9,220,221,0.9134182401343307
9,221,222,0.8886016009811158
9,222,223,0.9032232651470493
9,223,224,0.8540631083253317
9,224,225,0.9740165355412657
9,225,226,0.9434518758513436
10,0,1,0.8506327712953075
10,1,2,0.9202130517752454
10,2,3,0.7827588687034395
10,3,4,0.6679098759152431
10,4,5,0.7851987859730312
10,5,6,0.9312973753222759
10,6,7,0.8891865114943953
10,7,8,0.7957532956964772
10,8,9,0.5782082135882528
10,9,10,0.5743968101972934
10,10,11,0.9201400789711819
10,11,12,0.9261640692660849
10,12,13,0.8665105721764704
10,13,14,0.7656265273687164
10,14,15,0.6165209074428302
10,15,16,0.4580454922841876
10,16,17,0.7651785237437432
10,17,18,0.8869018719965387
10,18,19,0.8869011847137878
10,19,20,0.8591932329907779
10,20,21,0.9181756895692986
10,21,22,0.8666716872692758
10,22,23,0.8399316818569544
10,23,24,0.8969882923571412
10,24,25,0.8591956959839824
10,25,26,0.9298409458030394
10,26,27,0.9386125054628209
10,27,28,0.9267975301954472
10,28,29,0.7544026568050465
10,29,30,0.6393416583404297
10,30,31,0.8073547759476489
10,31,32,0.8954409620415517
10,32,33,0.777493022726378
10,33,34,0.9607059706200479
10,34,35,0.9399366862941847
10,35,36,0.979257990857012
10,36,37,0.919129430820686
10,37,38,0.9739541799386542
10,38,39,0.9749159940613364
10,39,40,0.887405485646708
10,40,41,0.9439339929673872
10,41,42,0.9459261650304341
10,42,43,0.9227349176424221
10,43,44,0.9853485291842086
10,44,45,0.9694007245296004
10,45,46,0.9762154442082688
10,46,47,0.9774954580131889
10,47,48,0.9718957553546167
10,48,49,0.9719002456815861
10,49,50,0.9026592168324075
10,50,51,0.9070736589581967
10,51,52,0.9638161770090574
10,52,53,0.9016739083914997
10,53,54,0.9030570635752291
10,54,55,0.9886803689492474
10,55,56,0.9688683278783216
10,56,57,0.9999997195514341
10,57,58,0.9673475147016398
10,58,59,0.8813893773804349
10,59,60,0.8738151465116182
10,60,61,0.9719843398255889
10,61,62,0.9773562358753257
10,62,63,0.9846270807115373
10,63,64,0.9999998195154043
10,64,65,0.9999998915521311
10,65,66,0.9786128607744323
10,66,67,0.9935114058074044
10,67,68,0.9860975876780567
10,68,69,0.9730920530467566
10,69,70,0.8264415939262789
10,70,71,0.8265172484535774
10,71,72,0.8710601028146734
10,72,73,0.8750885622556988
10,73,74,0.8163658208442399
10,74,75,0.980344101331201
10,75,76,0.9327290562403414
10,76,77,0.9909632577005802
10,77,78,0.9901412952815766
10,78,79,0.9814928437680648
10,79,80,0.8710370850484385
10,80,81,0.6310258305497817
10,81,82,0.5708406196247335
10,82,83,0.9815139801856476
10,83,84,0.9678297078949315
10,84,85,0.8460148699640535
10,85,86,0.8453883117492693
10,86,87,0.929560970773244
10,87,88,0.946502401980811
10,88,89,0.8167781430446163
10,89,90,0.7239062453644257
10,90,91,0.9278852996205471
10,91,92,0.8537851070110845
10,92,93,0.6769606876759602
10,93,94,0.9778414196373176
10,94,95,0.9999983763230654
10,95,96,0.8911454652785139
10,96,97,0.8698132711733558
10,97,98,0.9717975166173982
10,98,99,0.9784468177144705
10,99,100,0.9918982838778851
10,100,101,0.9692279886588027
10,101,102,0.9728574710564012
10,102,103,0.9707627333232038
10,103,104,0.9877646044650487
10,104,105,0.9581559198339061
10,105,106,0.9764534868231693
10,106,107,0.9698087792113771
10,107,108,0.9698475883170142
10,108,109,0.9923631329048721
10,109,110,0.9632286164714227
10,110,111,0.9518818011824188
10,111,112,0.9594606758440383
10,112,113,0.9872879180115866
10,113,114,0.9745272333446782
10,114,115,0.9851443931311578
10,115,116,0.9638241867330567
10,116,117,0.9626165812649436
10,117,118,0.9538762003758033
10,118,119,0.9721154204947087
10,119,120,0.9259624149122
10,120,121,0.9999999018082163
10,121,122,0.7736263137795616
10,122,123,0.9396525964263167
10,123,124,0.5897185944657173
10,124,125,0.5745149745965396
10,125,126,0.8560563474490774
10,126,127,0.8274542722804675
10,127,128,0.9508439941558452
10,128,129,0.7107871975687661
10,129,130,0.6453106544788842
10,130,131,0.8750590993542512
10,131,132,0.920267086468158
10,132,133,0.9160634840815516
10,133,134,0.897577277123822
10,134,135,0.9555108537187879
10,135,136,0.9908862350565101
10,136,137,0.9744189694124484
10,137,138,0.9916337404721045
10,138,139,0.7656039423041832
10,139,140,0.8469309945344619
10,140,141,0.833843056191239
10,141,142,0.6957089681582427
10,142,143,0.7628422733902133
10,143,144,0.9237441602997306
10,144,145,0.735447265655322
10,145,146,0.7245365832541037
10,146,147,0.8959685535134907
10,147,148,0.7628507653641223
10,148,149,0.9609541232572464
10,149,150,0.7087031224956037
10,150,151,0.9110307250399378
10,151,152,0.9423328592369142
10,152,153,0.7715645488263888
10,153,154,0.9132042712606288
10,154,155,0.8880938231214753
10,155,156,0.9653324973069441
10,156,157,0.6392627646799036
10,157,158,0.7808458367300313
10,158,159,0.9639986089232108
10,159,160,0.9474156219740819
10,160,161,0.7645808419068476
10,161,162,0.8776988592013938
10,162,163,0.9075935385765797
10,163,164,0.9761713821815137
10,164,165,0.761606986256407
10,165,166,0.8378900053645437
10,166,167,0.7747718163198234
10,167,168,0.9144017969949687
10,168,169,0.8532382663300033
10,169,170,0.9070203478553087
10,170,171,0.8157404773493764
10,171,172,0.9394812684613152
10,172,173,0.8713427985812332
10,173,174,0.7646561571376339
10,174,175,0.8843119875444394
10,175,176,0.7848532618391537
10,176,177,0.7588073947753022
10,177,178,0.7716374044708529
10,178,179,0.9291695944381928
10,179,180,0.9308344026249795
10,180,181,0.511089876643653
10,181,182,0.5944512180913653
10,182,183,0.9066659026517043
10,183,184,0.8446784554180276
10,184,185,0.7309486301155139
10,185,186,0.9744462321290177
10,186,187,0.8929671273833361
10,187,188,0.8906263325407953
10,188,189,0.8347685226167942
10,189,190,0.9096001895177871
10,190,191,0.9450577529653019
10,191,192,0.9595332110273632
10,192,193,0.8183818504473437
10,193,194,0.9647229480272695
10,194,195,0.9647222870603717
10,195,196,0.8405667254786715
10,196,197,0.9999999993272345
10,197,198,0.9021059119597291
10,198,199,0.9509340102499008
10,199,200,0.9695787247845001
10,200,201,0.8628828526345428
10,201,202,0.9094639375559375
10,202,203,0.8711104495706655
10,203,204,0.8375352457854046
10,204,205,0.9011643210816251
10,205,206,0.8187426086400256
10,206,207,0.9671075468758156
10,207,208,0.8930849664507904
10,208,209,0.7104951120764689
10,209,210,0.8953027215222625
10,210,211,0.7055288894039361
10,211,212,0.7739428475810837
10,212,213,0.823887518643279
10,213,214,0.9591628574764305
10,214,215,0.9062143481717007
10,215,216,0.9908035895813727
10,216,217,0.9158708743167936
10,217,218,0.8389405022747376
10,218,219,0.9032192005564971
10,219,220,0.9235596387130972
10,220,221,0.841472288226646
10,221,222,0.9527636296605256
10,222,223,0.8436769156590682
10,223,224,0.9690420803848901
10,224,225,0.8816967100901232
10,225,226,0.8634690382358629
11,0,1,0.9261691427356784
11,1,2,0.9638059298137366
11,2,3,0.9609504452092719
11,3,4,0.9576058040292319
11,4,5,0.7428645627975705
11,5,6,0.8375938872137358
11,6,7,0.9662714880644767
11,7,8,0.9662711610470429
11,8,9,0.8868978135392501
11,9,10,0.9202081405719522
11,10,11,0.8751209427084299
11,11,12,0.9720060488102216
11,12,13,0.97200615281892
11,13,14,0.8829683679316072
11,14,15,0.9420238115152432
11,15,16,0.8072742112419853
11,16,17,0.8072745172358697
11,17,18,0.7346154958392945
11,18,19,0.7346172405614224
11,19,20,0.9999999999816973
11,20,21,0.850624762009926
11,21,22,0.8669873398128006
11,22,23,0.9791273707323547
11,23,24,0.9236454446768088
11,24,25,0.7949678500352836
11,25,26,0.92247080009089
11,26,27,0.8318466528688159
11,27,28,0.8944043702749827
11,28,29,0.8839136123197995
11,29,30,0.7544365140541116
11,30,31,0.9505226586322962
11,31,32,0.8690222931115325
11,32,33,0.9243936572772434
11,33,34,0.982406623750958
11,34,35,0.8572438741363525
11,35,36,0.9479754361022199
11,36,37,0.8624752203725111
11,37,38,0.9056586392130682
11,38,39,0.9999999722314301
11,39,40,0.8082011938984293
11,40,41,0.8519894364155169
11,41,42,0.8284375713548924
11,42,43,0.7836458524187014
11,43,44,0.9918089207833625
11,44,45,0.9838580986535834
11,45,46,0.9757268389175221
11,46,47,0.9757131189872299
11,47,48,0.9627390851430511
11,48,49,0.9289291288455143
11,49,50,0.9817390381936384
11,50,51,0.9115669924726052
11,51,52,0.8975575708349016
11,52,53,0.9494713597235501
11,53,54,0.9922765370208034
11,54,55,0.9861587290658675
11,55,56,0.9591204910283996
11,56,57,0.9755380071294522
11,57,58,0.9284750111437244
11,58,59,0.9598725685991701
11,59,60,0.9364394006775489
11,60,61,0.9999997262336318
11,61,62,0.9914180228390211
11,62,63,0.9908894957121905
11,63,64,0.9512338491747971
11,64,65,0.9512545948233644
11,65,66,0.9617482906631357
11,66,67,0.9785483497760381
11,67,68,0.9866584312947724
11,68,69,0.9809466360499733
11,69,70,0.947883882699927
11,70,71,0.9700550061499333
11,71,72,0.9461358478472333
11,72,73,0.8882546882345214
11,73,74,0.7922481151214175
11,74,75,0.9128691620840662
11,75,76,0.9088270826209471
11,76,77,0.9799130513385443
11,77,78,0.9663128046591583
11,78,79,0.9825062913569693
11,79,80,0.8691782575721528
11,80,81,0.7658088024790711
11,81,82,0.7379567702081651
11,82,83,0.979167700970587
11,83,84,0.990892024130284
11,84,85,0.8402225263261259
11,85,86,0.9081445451021719
11,86,87,0.928427822844189
11,87,88,0.9819766656083452
11,88,89,0.999999945094414
11,89,90,0.5871898919461002
11,90,91,0.771408510495117
11,91,92,0.7994268170110249
11,92,93,0.6444998730353193
11,93,94,0.9848773783497347
11,94,95,0.9777824495506
11,95,96,0.8306592423715176
11,96,97,0.848212885688987
11,97,98,0.9913919901268566
11,98,99,0.9914331534797817
11,99,100,0.9849119211586234
11,100,101,0.9923284608947164
11,101,102,0.9999999540660017
11,102,103,0.9809508795254533
11,103,104,0.9934374463946868
11,104,105,0.9748469720777551
11,105,106,0.983925079135507
11,106,107,0.9762929490154709
11,107,108,0.9663356252309129
11,108,109,0.96136487275641
11,109,110,0.9872757035094735
11,110,111,0.9696347606947154
11,111,112,0.9865821577825794
11,112,113,0.9517454309795113
11,113,114,0.9663166073240717
11,114,115,0.9666150210535962
11,115,116,0.9798081261305635
11,116,117,0.9803614082348124
11,117,118,0.9702923399567899
11,118,119,0.9142835340256276
11,119,120,0.9150278245297048
11,120,121,0.9885053822614438
11,121,122,0.6920850731532407
11,122,123,0.8798963516673728
11,123,124,0.7631819967045325
11,124,125,0.5876425308326835
11,125,126,0.9156404114250116
11,126,127,0.7515509565765849
11,127,128,0.9685660812200559
11,128,129,0.9144452642489009
11,129,130,0.8362946055971033
11,130,131,0.9350927732122974
11,131,132,0.8741634304410164
11,132,133,0.8526014317917602
11,133,134,0.8275531738745525
11,134,135,0.9914135086635697
11,135,136,0.9913704244643694
11,136,137,0.9085352006079761
11,137,138,0.9085320327836984
11,138,139,0.6869706823922133
11,139,140,0.7534604175338819
11,140,141,0.9223863098136106
11,141,142,0.6170452013335814
11,142,143,0.8899525554931389
11,143,144,0.9420281147052482
11,144,145,0.8829778268376387
11,145,146,0.8798769489336976
11,146,147,0.8680219262162053
11,147,148,0.6652973966242763
11,148,149,0.861629097984284
11,149,150,0.8953870838054556
11,150,151,0.890603780124113
11,151,152,0.9578052428381586
11,152,153,0.728055048395797
11,153,154,0.9276229077192717
11,154,155,0.8884182399535717
11,155,156,0.7950336749837942
11,156,157,0.9675428376434768
11,157,158,0.9553550051706492
11,158,159,0.939975206167215
11,159,160,0.904714246623911
11,160,161,0.8437387905215062
11,161,162,0.8308709564929988
11,162,163,0.7917005516240245
11,163,164,0.9227276908823913
11,164,165,0.7183829035485122
11,165,166,0.9172278982840989
11,166,167,0.8027563913192288
11,167,168,0.820564199478599
11,168,169,0.8569503198105836
11,169,170,0.9756609530773691
11,170,171,0.9262757125675225
11,171,172,0.8305501356356878
11,172,173,0.9799868434291956
11,173,174,0.9807676752112662
11,174,175,0.7444269962052035
11,175,176,0.8187901884728543
11,176,177,0.8069679978923475
11,177,178,0.939622839412097
11,178,179,0.8862445116445835
11,179,180,0.8829217666680855
11,180,181,0.7879813286427181
11,181,182,0.683319792915621
11,182,183,0.8956172684305971
11,183,184,0.9729761612253311
11,184,185,0.7905227400391537
11,185,186,0.9368989852689302
11,186,187,0.9358734146444442
11,187,188,0.9529865307727595
11,188,189,0.7569710422418869
11,189,190,0.902271610999721
11,190,191,0.855182243276411
11,191,192,0.9087748146878298
11,192,193,0.8207787657489326
11,193,194,0.9359529510810329
11,194,195,0.8117931727277206
11,195,196,0.8307516048840319
11,196,197,0.8210372184675913
11,197,198,0.82104166774961
11,198,199,0.9097682265763941
11,199,200,0.833726225293741
11,200,201,0.8160189394003298
11,201,202,0.8379375731981452
11,202,203,0.8623991772680858
11,203,204,0.9284170002434681
11,204,205,0.9649573631784243
11,205,206,0.8461447794586374
11,206,207,0.9492995193032586
11,207,208,0.929122593696953
11,208,209,0.7426422507764542
11,209,210,0.8329304904534213
11,210,211,0.719504835298438
11,211,212,0.9035886087630134
11,212,213,0.8234463207850582
11,213,214,0.9381691722820136
11,214,215,0.8210553041694776
11,215,216,0.7311716865344807
11,216,217,0.9049335989477085
11,217,218,0.9179749692102386
11,218,219,0.9461941748227296
11,219,220,0.8621339499185042
11,220,221,0.9094500451994632
11,221,222,0.9120531702213354
11,222,223,0.7707991720093763
11,223,224,0.9681610082043427
11,224,225,0.9118202993004968
11,225,226,0.8838050898536749
12,0,1,0.968382084312432
12,1,2,0.8701462237713548
12,2,3,0.791456664396366
12,3,4,0.7914559212327754
12,4,5,0.7084200760071472
12,5,6,0.7757452209449974
12,6,7,0.9384705533943738
12,7,8,0.9049387558423946
12,8,9,0.9536398638654261
12,9,10,0.6471736783873833
12,10,11,0.6471733579615092
12,11,12,0.9488598945429052
12,12,13,0.6895241076174007
12,13,14,0.8891836964516133
12,14,15,0.73124560208496
12,15,16,0.7312450554856031
12,16,17,0.6335110955413152
12,17,18,0.6556280113753635
12,18,19,0.8869024051885139
12,19,20,0.9344723004132414
12,20,21,0.8149626794687603
12,21,22,0.9004034096351649
12,22,23,0.9263371163533891
12,23,24,0.9720072169254201
12,24,25,0.9108910196102746
12,25,26,0.8767130864395801
12,26,27,0.9701341298984877
12,27,28,0.9536205383112712
12,28,29,0.9577885617657155
12,29,30,0.7973864395835825
12,30,31,0.7638401664004172
12,31,32,0.7611738794131873
12,32,33,0.871114298046042
12,33,34,0.8795557867067626
12,34,35,0.8861134393316062
12,35,36,0.864872666817796
12,36,37,0.9463687628786739
12,37,38,0.9514710006357675
12,38,39,0.9576572498503231
12,39,40,0.9240070520982417
12,40,41,0.9417932632424127
12,41,42,0.9754337263772791
12,42,43,0.9929187110252274
12,43,44,0.9859658264557516
12,44,45,0.9830937752768446
12,45,46,0.9764237421748346
12,46,47,0.9839599235066626
12,47,48,0.9840305525327124
12,48,49,0.9240167479295136
12,49,50,0.9330593045435268
12,50,51,0.9838621728031212
12,51,52,0.9591241576146554
12,52,53,0.9540361022429773
12,53,54,0.9999979065247241
12,54,55,0.9753796938232986
12,55,56,0.9873001473574572
12,56,57,0.9689721070817341
12,57,58,0.9530295904629432
12,58,59,0.9999999979317975
12,59,60,0.9666033907788045
12,60,61,0.9673668602299862
12,61,62,0.9068904762723762
12,62,63,0.9188743571776721
12,63,64,0.9909360319079167
12,64,65,0.9999999945304844
12,65,66,0.9719558708539795
12,66,67,0.9926312452369566
12,67,68,0.9775611907264959
12,68,69,0.9914417525659882
12,69,70,0.9280907425685183
12,70,71,0.9330539860135665
12,71,72,0.791691886897789
12,72,73,0.8723620521925073
12,73,74,0.6907404296557064
12,74,75,0.8928008836109658
12,75,76,0.9036818240905677
12,76,77,0.9762868547848595
12,77,78,0.8971193139518074
12,78,79,0.9125504941414598
12,79,80,0.9426699539880595
12,80,81,0.7742298948660596
12,81,82,0.7352039067136943
12,82,83,0.9741428431328378
12,83,84,0.9741844343003075
12,84,85,0.878383158903972
12,85,86,0.9024562212054803
12,86,87,0.9629225596551177
12,87,88,0.9527729079811964
12,88,89,0.8895206888255357
12,89,90,0.8297048088740998
12,90,91,0.6811740801347599
12,91,92,0.6147156931512379
12,92,93,0.8040315423609062
12,93,94,0.967345182213851
12,94,95,0.9929942348515587
12,95,96,0.8720318465999637
12,96,97,0.8753958267660629
12,97,98,0.9808339157898309
12,98,99,0.9694527653344296
12,99,100,0.9999998210205017
12,100,101,0.9914703067549556
12,101,102,0.9832293236352927
12,102,103,0.9708791895116418
12,103,104,0.940636540814608
12,104,105,0.9469547543624387
12,105,106,0.9643918052259088
12,106,107,0.9686107388288522
12,107,108,0.9933084334078728
12,108,109,0.9830272149680644
12,109,110,0.9894723586289242
12,110,111,0.9444223584055758
12,111,112,0.95643858067278
12,112,113,0.974181822024968
12,113,114,0.9880549175322643
12,114,115,0.98620737828386
12,115,116,0.9589902218621097
12,116,117,0.9642686830093321
12,117,118,0.9773037828445725
12,118,119,0.8321840273335854
12,119,120,0.8476130389145734
12,120,121,0.9850964082484629
12,121,122,0.7060763940330637
12,122,123,0.9202253154031355
12,123,124,0.5805102841964472
12,124,125,0.5376093228445071
12,125,126,0.7265556819514795
12,126,127,0.7759350275971589
12,127,128,0.9544640079429808
12,128,129,0.7812730807919621
12,129,130,0.699958887274395
12,130,131,0.932448067271429
12,131,132,0.8861300859833868
12,132,133,0.9598259909933599
12,133,134,0.9717871573618401
12,134,135,0.9999999874278862
12,135,136,0.9914020475866426
12,136,137,0.9735389855955658
12,137,138,0.9668668700090451
12,138,139,0.7655991721185641
12,139,140,0.8832366578017677
12,140,141,0.8832270341132609
12,141,142,0.5148166464988961
12,142,143,0.6593313583759118
12,143,144,0.9462608900829644
12,144,145,0.7266914475843361
12,145,146,0.5996353259157104
12,146,147,0.6833090659861453
12,147,148,0.7879740969423903
12,148,149,0.8461125595819773
12,149,150,0.8622665511507904
12,150,151,0.8598655317601189
12,151,152,0.9289198618835466
12,152,153,0.9361277055947802
12,153,154,0.8987929251416293
12,154,155,0.846519121665268
12,155,156,0.8929370200805954
12,156,157,0.901516980470552
12,157,158,0.9317318954291782
12,158,159,0.9291917679910204
12,159,160,0.9346064414342046
12,160,161,0.7707810842264623
12,161,162,0.8792626802606679
12,162,163,0.8764455078038317
12,163,164,0.9846244945388243
12,164,165,0.7591148828274394
12,165,166,0.9047086674484388
12,166,167,0.956740503631988
12,167,168,0.958374711718301
12,168,169,0.8559165961312661
12,169,170,0.847110767625519
12,170,171,0.8562512983315438
12,171,172,0.6959091832841663
12,172,173,0.899575897963472
12,173,174,0.9440734388470714
12,174,175,0.7603682406327636
12,175,176,0.8523682271858177
12,176,177,0.7104843285862931
12,177,178,0.9134008192199992
12,178,179,0.8032931816030716
12,179,180,0.6287906797451208
12,180,181,0.8708345418977042
12,181,182,0.5680457741411299
12,182,183,0.9514875705449506
12,183,184,0.8815493548883646
12,184,185,0.8563764646717116
12,185,186,0.9044209137804872
12,186,187,0.999999998888055
12,187,188,0.7937865147955808
12,188,189,0.7121521481708931
12,189,190,0.8662100968275482
12,190,191,0.868102420144966
12,191,192,0.9635270139684959
12,192,193,0.8765440341194111
12,193,194,0.8247651051439701
12,194,195,0.7136696704722495
12,195,196,0.9024341345756566
12,196,197,0.8837713523304368
12,197,198,0.9143870461385665
12,198,199,0.964001867374953
12,199,200,0.9316773115773574
12,200,201,0.8390802466880687
12,201,202,0.957763138024034
12,202,203,0.9031351858825264
12,203,204,0.8734451509847503
12,204,205,0.8980998026127295
12,205,206,0.9774030690815737
12,206,207,0.9056428203309639
12,207,208,0.913639700691524
12,208,209,0.8962605000946122
12,209,210,0.806264293801954
12,210,211,0.8680704862174
12,211,212,0.9566812476379027
12,212,213,0.9999999992002713
12,213,214,0.930550323788783
12,214,215,0.8832665717080868
12,215,216,0.7514485696963585
12,216,217,0.9188466402770198
12,217,218,0.9892557332289481
12,218,219,0.9552062780216127
12,219,220,0.8996006426827002
12,220,221,0.8116542200338942
12,221,222,0.8524286209931404
12,222,223,0.9558917477563886
12,223,224,0.7855377176420496
12,224,225,0.866182920232233
12,225,226,0.9543915516777474
13,0,1,0.8890449329565472
13,1,2,0.8569876094569644
13,2,3,0.7827568685909505
13,3,4,0.8669908903225928
13,4,5,0.9359354336165285
13,5,6,0.6561138882209194
13,6,7,0.6017743439543625
13,7,8,0.6017725156360445
